,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,Workers_16_And_Over_Mean_Travel_Time_To_Work_(Minutes),VAC_RATE,OCC_RATE,PER_INCOME_0-15,PER_INCOME_15-50,PER_INCOME_50-100,PER_INCOME_100+,AVG_HH_SIZE,PER_HH_0VEH,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,Average Hourly Price,parking_rate,PRICE1HR,PRICE2HR,PRICE3HR,PRICE4HR,PRICE12HR,PRICEDAY,PRICEDAYDISCOUNT,BART_FROMS,BART_TOS,CALTRAIN_OFF,CALTRAIN_ON,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,OTHER_RAC_SCALED,OTHER_WAC_SCALED,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED,HOUSING_09_SCALED,NUM_BUS_STOPS,Count_,EDD_EMP,FREQ_S
2705,2009-10-01,1,SFMTA,35,1,10,22,0.0,46,0,0.0,,4399,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & DUNCAN ST,,0,0,,,,0.0,,11.5,,11.5,,2.4840000000000004,,12.96,,12.96,,,,,,,,,,,,,,,,,,,,,4321.0,2405.0,33.4,0.041995841995842,0.958004158004158,0.1171875,0.22960069444444445,0.2230902777777778,0.4301215277777778,1.8754340277777777,0.11241319444444443,29.24226378807537,15.592264699774509,16.275779775589275,0.0,1.665123457,,,,,,,,,,,,,,47.1820046462252,0.0,227.9617129931429,13.927779637616794,25.635869562231374,0.0,143.67745168485095,10.499983440299847,11.466387099835336,3.427796197316949,259.7301504088232,5.0,0.0,8.0,2.273476112026359
2706,2009-10-01,1,SFMTA,35,1,11,22,0.0,46,0,0.0,,4376,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & 27TH ST,,0,0,,,,0.0,,12.420000000000002,,12.420000000000002,,2.622,,12.67,,12.67,,,,,,,,,,,,,,,,,,,,,4321.0,2405.0,33.4,0.041995841995842,0.958004158004158,0.1171875,0.22960069444444445,0.2230902777777778,0.4301215277777778,1.8754340277777777,0.11241319444444443,29.24226378807537,15.592264699774509,16.275779775589275,0.0,1.448201153,,,,,,,,,,,,,,47.332560534141436,0.0,227.71178157394988,11.456862613544132,27.487248947649984,0.0,139.90279829288528,8.945275048950114,12.98917379927326,2.5115875645940187,256.4095936498797,5.0,0.0,14.0,2.273476112026359
2707,2009-10-01,1,SFMTA,35,1,12,22,0.0,46,0,0.0,,4384,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & CESAR CHAVEZ ST,,0,0,,,,0.0,,12.420000000000002,,12.420000000000002,,2.5760000000000005,,12.44,,12.44,,,,,,,,,,,,,,,,,,,,,4321.0,2405.0,33.4,0.041995841995842,0.958004158004158,0.1171875,0.22960069444444445,0.2230902777777778,0.4301215277777778,1.8754340277777777,0.11241319444444443,29.24226378807537,15.592264699774509,16.275779775589275,0.0,1.396875755,,,,,,,,,,,,,,55.317185656646615,0.0,248.35935267136486,15.010987268656216,27.302912715416927,0.0,152.168370196892,14.190861691991005,13.570884102409224,0.8201255766652125,277.0898600936222,5.0,0.0,16.0,2.273476112026359
2708,2009-10-01,1,SFMTA,35,1,13,22,0.0,46,0,0.0,,4374,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & 26TH ST,,0,0,,,,0.0,,11.5,,11.5,,2.4840000000000004,,12.96,,12.96,,,,,,,,,,,,,,,,,,,,,2715.0,1356.0,33.1,0.009587020648967551,0.9904129793510325,0.04393149664929264,0.18019359642591207,0.2248696947133284,0.5510052122114668,2.0215934475055843,0.18987341772151894,35.18109587831462,17.402656266879013,17.571110869611278,0.0,1.327318376,,,,,,,,,,,,,,69.72152656425806,0.0,284.89461778703134,20.16253915092752,27.54726860827856,0.0,172.60086627456695,19.66134552178626,15.024956339927835,0.5011936291412605,293.83059853479136,5.0,0.0,15.0,2.273476112026359
2709,2009-10-01,1,SFMTA,35,1,14,22,0.0,46,0,0.0,,4391,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & CLIPPER ST,,0,0,,,,0.0,,11.5,,11.5,,2.53,,13.2,,13.2,,,,,,,,,,,,,,,,,,,,,2715.0,1356.0,33.1,0.009587020648967551,0.9904129793510325,0.04393149664929264,0.18019359642591207,0.2248696947133284,0.5510052122114668,2.0215934475055843,0.18987341772151894,35.18109587831462,17.402656266879013,17.571110869611278,0.0,1.290840456,,,,,,,,,,,,,,78.8625700224217,0.0,324.8990803882573,27.684313879230537,31.15441442730039,2.7166441569136954,194.6831682698029,24.967669722316842,20.1989276687324,0.0,315.71278922468997,5.0,0.0,6.0,2.273476112026359
2710,2009-10-01,1,SFMTA,35,1,15,22,0.0,46,0,0.0,,4373,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & 25TH ST,,0,0,,,,0.0,,12.420000000000002,,12.420000000000002,,2.5760000000000005,,12.44,,12.44,,,,,,,,,,,,,,,,,,,,,2715.0,1356.0,33.1,0.009587020648967551,0.9904129793510325,0.04393149664929264,0.18019359642591207,0.2248696947133284,0.5510052122114668,2.0215934475055843,0.18987341772151894,35.18109587831462,17.402656266879013,17.571110869611278,0.0,1.002987136,,,,,,,,,,,,,,82.06550335002088,0.0,360.0907855415715,50.138850095621954,35.00521832974545,13.990686416327653,217.04609714385487,35.455419036921576,25.973966717950226,0.6927446423727288,347.4323908540789,3.0,0.0,12.0,2.273476112026359
2711,2009-10-01,1,SFMTA,35,1,16,22,0.0,46,0,0.0,,4371,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,DIAMOND ST & 24TH ST,,0,0,,,,0.0,,23.919999999999995,,23.919999999999995,,5.06,,12.69,,12.69,,,,,,,,,,,,,,,,,,,,,2715.0,1356.0,33.1,0.009587020648967551,0.9904129793510325,0.04393149664929264,0.18019359642591207,0.2248696947133284,0.5510052122114668,2.0215934475055843,0.18987341772151894,35.18109587831462,17.402656266879013,17.571110869611278,200.0,0.870063555,,,,,,,,,,,,,,86.75316736616895,32.944425619493984,393.4709865499617,304.0392923705452,38.41621765679929,86.40517837466265,240.7259009512696,180.765514538571,27.57570057572381,3.9241738378175084,398.2305717240558,4.0,0.0,127.0,2.273476112026359
2712,2009-10-01,1,SFMTA,35,1,17,22,0.0,46,0,0.0,,3449,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,23RD ST & EUREKA ST,,0,0,,,,0.0,,36.8,,36.8,,6.117999999999999,,9.97,,9.97,,,,,,,,,,,,,,,,,,,,,2905.0,1575.0,30.7,0.12761904761904766,0.8723809523809524,0.05021834061135371,0.14483260553129548,0.17976710334788934,0.6251819505094615,2.114264919941776,0.03857350800582242,33.997611448244925,16.08010951114923,18.43243994181953,0.0,1.12742062,,,,,,,,,,,,,,64.36260488282346,10.232648525424654,320.9535697368095,82.94421648178549,32.3533858643301,22.01340961326941,203.64385371049977,49.442111115491905,20.593725279156168,1.2560472275995151,331.85011057566516,3.0,0.0,40.0,2.273476112026359
2713,2009-10-01,1,SFMTA,35,1,18,22,0.0,46,0,0.0,,4541,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,EUREKA ST & 22ND ST,,0,0,,,,0.0,,24.38,,24.38,,4.6,,11.32,,11.32,,,,,,,,,,,,,,,,,,,,,2905.0,1575.0,30.7,0.12761904761904766,0.8723809523809524,0.05021834061135371,0.14483260553129548,0.17976710334788934,0.6251819505094615,2.114264919941776,0.03857350800582242,33.997611448244925,16.08010951114923,18.43243994181953,0.0,1.12742062,,,,,,,,,,,,,,64.97483125030223,7.320871446797285,297.5567365516463,41.149154101781676,30.342875701374982,0.0262171807861881,178.71730328548912,33.53989366633632,23.521726314479903,0.262171807861881,328.77394612311207,3.0,0.0,19.0,2.273476112026359
2714,2009-10-01,1,SFMTA,35,1,19,22,0.0,46,0,0.0,,4539,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,EUREKA ST & 21ST ST,,0,0,,,,0.0,,24.38,,24.38,,5.106,,12.57,,12.57,,,,,,,,,,,,,,,,,,,,,2905.0,1575.0,30.7,0.12761904761904766,0.8723809523809524,0.05021834061135371,0.14483260553129548,0.17976710334788934,0.6251819505094615,2.114264919941776,0.03857350800582242,33.997611448244925,16.08010951114923,18.43243994181953,0.0,1.3260438159999999,,,,,,,,,,,,,,66.93329805663743,0.0,322.81906229875665,79.64993070404752,32.78228460296972,0.8268308930806751,192.96668221058482,27.912350056058184,30.13679742856465,50.91074975490866,342.34020446128835,3.0,0.0,23.0,2.273476112026359
2715,2009-10-01,1,SFMTA,35,1,20,22,0.0,46,0,0.0,,4537,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,EUREKA ST & 20TH ST,,0,0,,,,0.0,,24.38,,24.38,,5.06,,12.45,,12.45,,,,,,,,,,,,,,,,,,,,,2661.0,1522.0,28.6,0.05584756898817345,0.9441524310118266,0.05288796102992345,0.1983298538622129,0.2804453723034099,0.4683368128044537,1.8517745302713988,0.2359081419624217,38.88740995273877,21.0000782044666,22.242254020318832,0.0,1.137661304,,,,,,,,,,,,,,81.03093048450019,1.6080613104957138,379.7335229332453,101.95462468598595,36.654858867221506,0.7216444203320842,235.31056380498902,43.83584052606631,26.73716977653465,55.789078429091866,394.1543241212874,2.0,0.0,115.0,2.273476112026359
2716,2009-10-01,1,SFMTA,35,1,21,22,0.0,46,0,0.0,,4536,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,EUREKA ST & 19TH ST,,0,0,,,,0.0,,24.38,,24.38,,5.152000000000001,,12.68,,12.68,,,,,,,,,,,,,,,,,,,,,2661.0,1522.0,28.6,0.05584756898817345,0.9441524310118266,0.05288796102992345,0.1983298538622129,0.2804453723034099,0.4683368128044537,1.8517745302713988,0.2359081419624217,38.88740995273877,21.0000782044666,22.242254020318832,0.0,0.758183615,,,,,,,,,,,,,,88.69487865793171,40.17754790192476,441.53440298557854,122.46606863408428,52.13125382100048,10.500719289462413,269.88084139693433,71.7878014426971,30.827429109711986,0.0,396.29312635932416,0.0,0.0,124.0,2.273476112026359
2717,2009-10-01,1,SFMTA,35,1,22,22,0.0,46,0,0.0,,4535,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,EUREKA ST & 18TH ST,,0,0,,,,0.0,,24.38,,24.38,,5.06,,12.45,,12.45,,,,,,,,,,,,,,,,,,,,,2661.0,1522.0,28.6,0.05584756898817345,0.9441524310118266,0.05288796102992345,0.1983298538622129,0.2804453723034099,0.4683368128044537,1.8517745302713988,0.2359081419624217,38.88740995273877,21.0000782044666,22.242254020318832,0.0,0.6648334379999999,,,,,,,,,,,,,,95.50013929718095,51.86982179483292,504.0534393251222,167.57995755255178,67.64129439639677,31.0068712005185,304.80679392003054,84.70326455720037,36.10521171151407,0.0,482.98047093055146,3.0,0.0,150.0,2.273476112026359
2718,2009-10-01,1,SFMTA,35,1,23,22,0.0,46,0,0.0,,4543,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,EUREKA ST & MARKET ST,,0,0,,,,0.0,,14.720000000000004,,14.720000000000004,,3.081999999999999,,12.56,,12.56,,,,,,,,,,,,,,,,,,,,,2661.0,1522.0,28.6,0.05584756898817345,0.9441524310118266,0.05288796102992345,0.1983298538622129,0.2804453723034099,0.4683368128044537,1.8517745302713988,0.2359081419624217,38.88740995273877,21.0000782044666,22.242254020318832,0.0,0.85378588,,,,,,,,,,,,,,96.51734747393965,15.14395233434884,529.3538052942147,111.70355699549292,64.95306356064997,27.00138012491267,329.7562087875669,68.84312218541108,38.127185472058045,0.7151023508203393,568.0388489127248,5.0,0.0,116.0,2.273476112026359
2719,2009-10-01,1,SFMTA,35,1,24,22,0.0,46,0,0.0,,5666,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,MARKET ST & CASTRO ST,,0,0,,,,0.0,,39.1,,39.1,,7.774,,11.93,,11.93,,,,,,,,,,,,,,,,,,,,,2661.0,1522.0,28.6,0.05584756898817345,0.9441524310118266,0.05288796102992345,0.1983298538622129,0.2804453723034099,0.4683368128044537,1.8517745302713988,0.2359081419624217,38.88740995273877,21.0000782044666,22.242254020318832,200.0,0.641618568,200.0,300.0,600.0,800.0,0.0,0.0,0.0,,,,,1125.0,1076.0,99.88835272526195,28.02155578660553,454.43061044063097,667.7927454947973,52.79076742897418,254.8519277414336,269.55600445531576,167.11959311572133,32.195485831079075,217.7996688510369,482.70699260040743,5.0,0.0,709.0,2.273476112026359
2720,2009-10-01,1,SFMTA,35,1,25,22,0.0,46,0,0.0,,7253,EUREKA,3,MARKET & CASTRO,26.39130434782609,2.0,MARKET ST & CASTRO ST,,1,0,,,,0.0,,12.880000000000004,,12.880000000000004,,0.8280000000000001,,3.86,,3.86,,,,,,,,,,,,,,,,,,,,,3625.0,2391.0,29.3,0.11961522375575072,0.8803847762442493,0.052731591448931116,0.1515439429928741,0.30783847980997625,0.4878859857482185,1.7220902612826603,0.1334916864608076,31.244014554503853,18.14307603785672,20.608121048225847,0.0,0.8676878259999999,,,,,,,,,,,,1125.0,1076.0,98.11222420581363,28.71789674552107,439.9499523591996,641.5277129025675,53.18644513837963,239.15801995638282,258.9452420317956,171.08178500309438,29.706040983210784,202.57001119756939,479.7445999631129,5.0,0.0,636.0,2.273476112026359
2735,2009-10-01,1,SFMTA,36,0,15,22,0.0,36,0,0.0,36.05945629310115,5454,TERESITA,3,BALBOA PARK STATION,24.777777777777768,2.0,MYRA WAY & MOLIMO DR,,0,0,,,,0.0,,0.72,,0.72,,0.07200000000000004,0.07227169442173922,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,6333.0,2733.0,28.3,0.03256494694474936,0.9674350530552508,0.05673222390317701,0.14863842662632376,0.19931921331316188,0.5953101361573374,2.395234493192133,0.02760968229954614,17.907260217725057,7.4762033815987765,7.727860757151837,0.0,2.004344588,,,,,,,,,,,,,,32.87746081031207,0.0,145.3167486513466,27.129345850454094,14.357911531456388,2.295258960061595,89.92706838388996,16.806241939812928,8.154307925688174,8.027844950579572,118.41749559155537,1.0,0.0,62.0,2.421524663677131
2784,2009-10-01,1,SFMTA,36,1,25,22,0.0,38,0,0.0,38.0,5454,TERESITA,3,FOREST HILL STATION,23.657894736842106,2.0,MYRA WAY & MOLIMO DR,,0,0,,,,0.0,,0.7600000000000002,,0.7600000000000002,,0.07600000000000005,0.07422687640997501,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,6333.0,2733.0,28.3,0.03256494694474936,0.9674350530552508,0.05673222390317701,0.14863842662632376,0.19931921331316188,0.5953101361573374,2.395234493192133,0.02760968229954614,17.907260217725057,7.4762033815987765,7.727860757151837,0.0,2.004344588,,,,,,,,,,,,,,32.87746081031207,0.0,145.3167486513466,27.129345850454094,14.357911531456388,2.295258960061595,89.92706838388996,16.806241939812928,8.154307925688174,8.027844950579572,118.41749559155537,1.0,0.0,62.0,2.53615127919911
2814,2009-10-01,1,SFMTA,36,1,55,22,0.0,45,0,0.0,45.0,4035,TERESITA,3,FOREST HILL STATION,24.555555555555557,2.0,CLARENDON AVE & OLYMPIA WAY,,0,0,,,,0.0,,4.16,,4.16,,0.4500000000000002,0.4398140357295287,6.49,,6.49,,,,,,,,,,,,,,,,,,,,,3588.0,1049.0,25.6,0.0438512869399428,0.9561487130600572,0.20438683948155534,0.1036889332003988,0.19541375872382846,0.4965104685942173,3.577268195413758,0.19641076769690927,13.330967623088519,3.726577627078535,3.897487468400184,0.0,2.5,,,,,,,,,,,,,,31.227736994298617,3.269389287600112,119.4345633143026,13.411576537415755,11.407199642277757,0.0,66.39506356768308,9.860188664468248,10.40456311004314,0.2819985853473925,65.21365228139831,2.0,0.0,2.0,2.443438914027149
2991,2009-10-01,1,SFMTA,38,1,2,22,0.0,83,0,0.0,108.18689830805872,7204,GEARY,3,TRANSBAY TERMINAL,17.312771084337353,2.0,CABRILLO/LA PLAYA/OCEAN BEACH,,0,0,,,,0.0,,9.39,,9.39,,0.7469999999999998,0.934033878525408,4.77,,4.77,,,,,,,,,,,,,,,,,,,,,6664.0,2731.0,31.1,0.061149761991944336,0.9388502380080556,0.0967238689547582,0.2866614664586584,0.25078003120124803,0.3658346333853354,2.5990639625585024,0.186427457098284,23.11709961981903,8.894394271490995,9.473709342996065,0.0,,,,,,,,,,,,,,,68.52455193326409,38.883860332571004,328.5580783754985,336.09101592802614,50.624979565115424,20.52319467867281,183.07357980264388,158.09607327941396,26.334967074475042,118.58788763736841,381.53423301091055,3.0,0.0,350.0,3.465649704932635
3048,2009-10-01,1,SFMTA,38AX,0,2,22,0.0,14,0,0.0,14.0,5942,GEARY A EXPRESS,3,48TH AVENUE,12.92461538461538,2.0,PINE ST & DAVIS ST,,0,0,,,,0.0,,2.24,,2.24,,0.15399999999999994,0.154,4.12,,4.12,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,,1150.0,2300.0,3100.0,3100.0,3100.0,3100.0,2390.5,,,,,0.0,1312.0,12.321973723024833,178.75062172288503,60.691552411277605,17129.051199260553,6.000000000029262,706.857183826448,38.65351437702408,16126.040376138348,3.716064311199432,117.40301757287642,60.29120164382969,8.0,0.0,21966.0,4.642304487561006
3076,2009-10-01,1,SFMTA,38BX,0,2,22,0.0,14,0,0.0,14.0,5942,GEARY B EXPRESS,3,25TH AVENUE,12.079230769230776,2.0,PINE ST & DAVIS ST,,0,0,,,,0.0,,2.3400000000000007,,2.3400000000000007,,0.15399999999999994,0.154,3.95,,3.95,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,,1150.0,2300.0,3100.0,3100.0,3100.0,3100.0,2390.5,,,,,0.0,1312.0,12.321973723024833,178.75062172288503,60.691552411277605,17129.051199260553,6.000000000029262,706.857183826448,38.65351437702408,16126.040376138348,3.716064311199432,117.40301757287642,60.29120164382969,8.0,0.0,21966.0,4.967203719034576
3177,2009-10-01,1,SFMTA,39,1,2,22,0.0,34,0,0.0,34.38961038961039,6654,COIT,3,FISHERMAN'S WHARF,23.235294117647058,2.0,TELEGRAPH HILL BLVD & FILBERT ST,,0,0,,,,0.0,,16.32000000000001,,16.32000000000001,,1.9040000000000004,1.9167272727272728,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,4481.0,2995.0,25.5,0.16894824707846412,0.8310517529215359,0.10405785456006428,0.1976697468862997,0.3081558858979509,0.3901165126556851,1.8003214142225794,0.3141824025713138,54.01232992093321,30.00149278580735,36.10063113438851,0.0,1.041074909,,,,,,,,,,,,,,75.4482158287328,0.0,512.4925759247606,338.5247196571793,63.73277513300947,191.2547951499784,336.59062123553053,139.09662183322388,36.72096372748785,8.173302673977041,759.3108957699527,10.0,0.0,64.0,2.5822784810126582
3189,2009-10-01,1,SFMTA,39,1,14,22,0.0,35,0,0.0,34.532467532467535,6775,COIT,3,FISHERMAN'S WHARF,23.427857142857146,2.0,UNION ST & MONTGOMERY ST,,0,0,,,,0.0,,1.0700000000000005,,1.0700000000000005,,0.3150000000000001,0.31254545454545457,17.66,,17.66,,,,,,,,,,,,,,,,,,,,,4481.0,2995.0,25.5,0.16894824707846412,0.8310517529215359,0.10405785456006428,0.1976697468862997,0.3081558858979509,0.3901165126556851,1.8003214142225794,0.3141824025713138,54.01232992093321,30.00149278580735,36.10063113438851,0.0,0.9462280470000001,,,,,,,,,,,,,,81.54999580127404,0.0992854312989135,466.75379051438614,301.5029074490709,51.87896612797508,0.950316007968096,305.89793090628984,271.7608819794513,27.426897678847087,28.69242403035268,737.7572571586377,6.0,0.0,104.0,2.5610536906613004
3222,2009-10-01,1,SFMTA,4,0,37,22,0.0,1,0,0.0,,6089,SUTTER,3,,,2.0,PRESIDIO AVE & CALIFORNIA ST,,1,0,,,,0.0,,1.1499999999999997,,1.1499999999999997,,0.08000000000000003,,4.17,,4.17,,,,,,,,,,,,,,,,,,,,,3766.0,1945.0,26.7,0.15681233933161953,0.8431876606683805,0.04146341463414634,0.15426829268292686,0.2298780487804878,0.574390243902439,2.296341463414634,0.17317073170731706,26.217482606780948,11.417066244057553,13.540362100421914,185.0,0.9484717690000001,,,,,,,,,,,,,,59.641191811307685,351.39611043695845,318.69411915790727,1067.834468887468,42.87255184712164,308.375082368562,190.29808649194786,265.82443944712134,25.88228900753004,142.238836634826,473.73130154146446,8.0,0.0,1018.0,
3824,2009-10-01,1,SFMTA,48,0,58,22,0.0,43,0,0.0,45.53915983570732,6738,QUINTARA - 24TH STREET,3,GREAT HIGHWAY,17.119856887298745,2.0,ULLOA ST & LENOX WAY,,0,0,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,5625.0,2190.0,28.8,0.04931506849315069,0.9506849315068492,0.04082612872238232,0.17002881844380405,0.2214217098943324,0.5677233429394812,2.7017291066282416,0.05763688760806916,18.335475235035986,6.7865705669946506,7.138611691507343,200.0,1.6084529509999999,,,,,,,,,,,,3318.0,2579.0,41.60575627254685,37.31125672793416,177.30735197293978,432.236898522421,18.677229517895103,247.50859941841043,105.69209493731415,120.7151750897486,11.33227124518366,26.70186728632793,135.6740242149915,3.0,0.0,453.0,3.504702194357367
3852,2009-10-01,1,SFMTA,48,1,2,22,0.0,44,0,0.0,46.805395879502214,6247,QUINTARA - 24TH STREET,3,3RD ST. & 20TH ST.,20.14393939393939,2.0,RIVERA ST & 48TH AVE,,0,0,,,,0.0,,8.799999999999997,,8.799999999999997,,2.068,2.2331206034924698,14.1,,14.1,,,,,,,,,,,,,,,,,,,,,6876.0,2295.0,33.3,0.05185185185185185,0.9481481481481482,0.09053308823529413,0.234375,0.2931985294117647,0.3818933823529412,3.1599264705882355,0.12270220588235295,26.901541046568717,8.513343996121803,8.978917495909718,0.0,1.34965513,,,,,,,,,,,,,,54.389336727355406,3.1997575451354856,295.9818858616327,15.54857864509248,49.87687757976365,0.00040038448631542716,169.55574992855662,12.348420715470679,22.15992162595704,0.0,190.69376753938457,3.0,0.0,12.0,2.978563369687853
3903,2009-10-01,1,SFMTA,48,1,54,22,2.0,1,0,0.0,7.135410588555647,3510,QUINTARA - 24TH STREET,3,3RD ST. & 20TH ST.,,2.0,25TH ST & NOE ST,25TH ST&NOE ST SW-NS,0,1,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,3610.0,1862.0,31.7,0.03329752953813104,0.9667024704618692,0.06111111111111111,0.15222222222222226,0.28444444444444444,0.5022222222222221,2.0055555555555555,0.17222222222222222,41.30502484569042,20.595303247158657,21.304697025671906,0.0,,,,,,,,,,,,,,,63.53681027897493,15.883722647750766,315.2352040461972,160.389572457468,36.31340260140609,28.429479423661185,195.0146033788947,57.163204650400715,20.37038778692149,58.913165735655326,344.98411877583465,0.0,0.0,15.0,
3904,2009-10-01,1,SFMTA,48,1,55,22,2.0,1,0,0.0,7.135410588555647,5495,QUINTARA - 24TH STREET,3,3RD ST. & 20TH ST.,,2.0,NOE ST & 24TH ST,NOE ST&24TH ST SE-NS,0,0,,,,0.0,,3.229999999999998,,3.229999999999998,,0.10700000000000004,,1.99,,1.99,,,,,,,,,,,,,,,,,,,,,3610.0,1862.0,31.7,0.03329752953813104,0.9667024704618692,0.06111111111111111,0.15222222222222226,0.28444444444444444,0.5022222222222221,2.0055555555555555,0.17222222222222222,41.30502484569042,20.595303247158657,21.304697025671906,173.0,0.6831070890000001,,,,,,,,,,,,,,73.49438418792391,20.140894766143973,356.7024583395622,373.2024396093392,32.325282050002045,80.84691079683898,228.48793768107697,125.35730212823296,22.394854420559287,146.85733191812338,406.2748904202095,2.0,0.0,408.0,
4041,2009-10-01,1,SFMTA,49,1,52,22,0.0,131,0,0.0,149.26509601673663,6818,MISSION-VAN NESS,3,NORTH POINT & VAN NESS,9.424936386768444,2.0,VAN NESS AVE & NORTH POINT ST,,0,0,,,,0.0,,80.77000000000002,,80.77000000000002,,8.122000000000009,8.339494738579976,6.03,,6.03,,,,,,,,,,,,,,,,,,,,,4354.0,3031.0,24.4,0.08545034642032333,0.9145496535796768,0.046176046176046176,0.19408369408369408,0.33585858585858586,0.42388167388167386,1.5707070707070707,0.2521645021645021,34.17577804791276,21.758212390632558,23.79117667965631,375.0,1.052737905,,,,,,,,,,,,,,31.946072109585558,2.13993711511482,159.1907598929717,73.55765077781192,12.853690242945525,20.885354870027413,101.9539285563235,50.21544592995475,12.437068984117074,0.3169128627149377,183.2609821362358,8.0,0.0,97.0,6.3660907127429835
4094,2009-10-01,1,SFMTA,5,0,52,22,0.0,157,0,0.0,162.7493761475283,4842,FULTON,3,OCEAN BEACH,9.119008189262962,2.0,LA PLAYA ST & CABRILLO ST,,0,0,,,,0.0,,62.18,,62.18,,16.485000000000007,16.538546384545246,15.91,,15.91,,,,,,,,,,,,,,,,,,,,,6664.0,2731.0,31.1,0.061149761991944336,0.9388502380080556,0.0967238689547582,0.2866614664586584,0.25078003120124803,0.3658346333853354,2.5990639625585024,0.186427457098284,23.11709961981903,8.894394271490995,9.473709342996065,0.0,,,,,,,,,,,,,,,66.73005489773814,38.12206340756392,321.4637924185418,334.89792974279584,49.44636991828325,21.999872661923533,179.45546851242958,158.9163283095295,25.83189909009089,115.8596653637788,372.9568514050505,3.0,0.0,350.0,6.579662914509288
