,EDD_EMP,Total_Housing_Units,MUNI_RAIL_AVG,AVG_BART,SHR_INCOME_100P,PARK_HOURLY_AVG_ON,ONTIME5
5637,21,1391,0,0,0.133175729,0,0.687779025
5638,390,1620,0,0,0.301196341,100,0.633298088
5639,1,1049,0,0,0.496510469,0,0.524731109
5640,3,1049,0,0,0.496510469,0,0.53904642
5641,3,1049,0,0,0.496510469,0,0.530931284
5645,150,1550,0,0,0.186835106,0,0.621107456
5646,1,1447,0,0,0.55505618,0,0.585746153
5647,1,1550,0,0,0.186835106,0,0.570959297
5648,270,2190,0,0,0.567723343,0,0.520462858
5649,277,1447,0,0,0.55505618,0,0.50299888
5650,2,2684,0,0,0.505791506,0,0.478664824
5651,165,1447,0,0,0.55505618,0,0.476677203
5652,3,1447,0,0,0.55505618,0,0.502151858
5653,6,1447,0,0,0.55505618,0,0.529311645
5654,88,2684,0,0,0.505791506,0,0.489533293
5655,11,2684,0,0,0.505791506,0,0.489232403
5656,9,1447,0,0,0.55505618,0,0.513747677
5657,5,1447,0,0,0.55505618,0,0.524887373
5658,9,2304,0,0,0.297284421,0,0.473950796
5659,5,2304,0,0,0.297284421,0,0.592847964
5660,5,2304,0,0,0.297284421,0,0.461520628
5661,4,1550,0,0,0.186835106,0,0.612442182
5662,4,1550,0,0,0.186835106,0,0.556394814
5663,62,2295,0,0,0.381893382,0,0.600848849
5664,62,2295,0,0,0.381893382,0,0.455855893
5665,15,1550,0,0,0.186835106,0,0.623601493
5666,15,1550,0,0,0.186835106,0,0.564917898
5667,130,2295,754,0,0.381893382,0,0.621256161
5668,130,2295,754,0,0.381893382,0,0.447241168
5669,124,1550,0,0,0.186835106,0,0.62919732
5670,124,1550,0,0,0.186835106,0,0.499516852
5671,16,2295,754,0,0.381893382,0,0.354896188
5672,16,2295,754,0,0.381893382,0,0.533917607
5673,90,1447,0,0,0.55505618,0,0.543801522
5674,453,2684,0,0,0.505791506,0,0.499491181
5675,3,2684,0,0,0.505791506,0,0.49717972
5676,9,2684,0,0,0.505791506,0,0.49569772
5677,453,1447,0,0,0.55505618,0,0.581060728
5678,6,1447,0,0,0.55505618,0,0.54936396
5679,5,2684,0,0,0.505791506,0,0.501339218
5680,2,1550,0,0,0.186835106,0,0.545428649
5681,9,1447,0,0,0.55505618,0,0.545245178
5682,6,2684,0,0,0.505791506,0,0.494912003
5683,4,2380,818.5,0,0.633362294,200,0.54997271
5685,4,2380,818.5,0,0.633362294,200,0.650010975
5686,272,1831,0,0,0.448818898,162,0.821454736
5687,18,1994,0,0,0.555674518,200,0.346204049
5688,22,1994,0,0,0.555674518,0,0.447432666
5689,16,1339,0,0,0.271121352,0,0.795926735
5690,16,1339,0,0,0.271121352,0,0.51851084
5691,19,1339,0,0,0.271121352,0,0.503122506
5692,17,1339,0,0,0.271121352,0,0.808943037
5693,652,793,0,0,0.264150943,300,0.817923118
5694,652,793,0,0,0.264150943,300,0.774341168
5695,12130,1107,656,8939,0.537463977,55,0.696150433
5696,12130,1107,656,8939,0.537463977,55,0.538981888
5697,12130,1107,656,8939,0.537463977,55,0.668354207
5698,12130,1107,656,8939,0.537463977,55,0.375830043
5699,12130,1107,656,8939,0.537463977,55,0.437603573
5700,12130,1107,656,8939,0.537463977,55,0.316203704
5702,12130,1107,656,8939,0.537463977,55,0.807407407
5704,131,3701,771.5,0,0.544632439,0,0.64826948
5705,131,3701,771.5,0,0.544632439,0,0.543364198
5706,1295,42,0,0,0.5,200,0.710087338
5707,1295,42,0,0,0.5,200,0.680825203
5708,1285,2552,0,0,0.366178429,0,0.556437251
5709,1285,42,0,0,0.5,200,0.671701122
5710,28,2670,0,0,0.355209188,200,0.538733029
5711,388,42,0,0,0.5,200,0.581678693
5712,388,42,0,0,0.5,200,0.65976948
5713,388,42,0,0,0.5,200,0.60730289
5714,388,42,0,0,0.5,200,0.645523747
5715,88,2945,0,0,0.352766431,0,0.447932388
5716,6,2945,0,0,0.352766431,0,0.438162679
5717,334,2259,0,0,0.589130435,0,0.721778455
5718,303,2705,0,0,0.474654378,0,0.563107441
5719,304,2707,0,0,0.591583166,0,0.691717597
5720,366,1872,0,0,0.472378805,344,0.730320022
5721,391,2705,0,0,0.474654378,168,0.57640385
5722,391,2705,0,0,0.474654378,168,0.141666667
5723,348,2614,0,0,0.575189647,0,0.699079137
5724,104,2707,0,0,0.591583166,0,0.572863142
5725,102,2707,0,0,0.591583166,0,0.678723903
5726,288,2259,0,0,0.589130435,0,0.808551587
5727,288,2259,0,0,0.589130435,0,0.894299787
5728,3189,1805,0,0,0.631472764,117,0.332829884
5729,3189,1805,0,0,0.631472764,117,0.653913379
5730,3189,1805,0,0,0.631472764,117,0.52761361
5731,3189,1805,0,0,0.631472764,117,0.535896568
5732,3189,1805,0,0,0.631472764,117,0.617101406
5733,3189,1805,0,0,0.631472764,117,0.7105686
5734,3189,1805,0,0,0.631472764,117,0.345123035
5735,3189,1805,0,0,0.631472764,117,0.352201892
5736,3189,1805,0,0,0.631472764,117,0.393598828
5737,3189,1805,0,0,0.631472764,117,0.327546296
5740,3189,1805,0,0,0.631472764,117,0.388414055
5741,3189,1805,0,0,0.631472764,117,0.634757835
5743,3189,1805,0,0,0.631472764,117,0.443910256
5744,3435,1107,0,0,0.537463977,400,0.611294201
5745,3435,1107,0,0,0.537463977,400,0.499261638
5746,3435,1107,0,0,0.537463977,400,0.308188822
5747,3435,1107,0,0,0.537463977,400,0.391621927
5748,3435,1107,0,0,0.537463977,400,0.490625
5749,3435,1107,0,0,0.537463977,400,0.516210317
5751,6752,1805,0,0,0.631472764,393,0.881175705
5752,6752,1805,0,0,0.631472764,393,0.731151172
5753,6752,1805,0,0,0.631472764,393,0.876708994
5754,6752,1805,0,0,0.631472764,393,0.746820233
5755,6752,1805,0,0,0.631472764,393,0.764663643
5757,6752,1805,0,0,0.631472764,393,0.773979107
5759,6752,1805,0,0,0.631472764,393,0.847293447
5760,4,2190,818.5,0,0.567723343,0,0.647437494
5763,6,2380,0,0,0.633362294,0,0.642556153
5764,12,2190,0,0,0.567723343,0,0.572411177
5765,11,2380,0,0,0.633362294,0,0.63982421
5766,13,2190,0,0,0.567723343,0,0.565547244
5767,13,2380,426,0,0.633362294,0,0.635566744
5768,12,2337,0,0,0.447944007,0,0.629327483
5769,12,2337,0,0,0.447944007,0,0.477065034
5770,2111,2036,0,0,0.248434238,318,0.715600086
5771,2111,2036,0,0,0.248434238,318,0.640776499
5772,1623,739,0,0,0.061788618,300,0.57183747
5773,1623,739,0,0,0.061788618,300,0.526558759
5774,1623,739,0,0,0.061788618,300,0.341339869
5775,1789,2914,0,0,0.097987087,180,0.699934953
5776,1789,2914,0,0,0.097987087,180,0.700030565
5777,1789,2914,0,0,0.097987087,180,0.357448646
5778,1658,2914,0,0,0.097987087,180,0.815479225
5779,1658,2914,0,0,0.097987087,180,0.844304166
5782,1658,2914,0,0,0.097987087,180,0.507848325
5783,1658,2914,0,0,0.097987087,180,0.662218045
5784,1658,2914,0,0,0.097987087,180,0.868681154
5785,2407,2995,0,0,0.390116513,0,0.400073138
5786,7507,1222,0,0,0.127155172,0,0.687818385
5787,7507,1222,0,0,0.127155172,0,0.736173058
5791,7507,1222,0,0,0.127155172,0,0.500879241
5792,7507,1222,0,0,0.127155172,0,0.601116427
5793,7507,1222,0,0,0.127155172,0,0.485964912
5794,7507,1222,0,0,0.127155172,0,0.667097954
5795,1980,2995,0,0,0.390116513,0,0.384711147
5796,1989,2995,0,0,0.390116513,0,0.532742046
5797,71,2995,0,0,0.390116513,0,0.525662932
5798,1929,1624,0,0,0.037187289,300,0.637673532
5799,1929,1624,0,0,0.037187289,300,0.623325688
5800,1929,1624,0,0,0.037187289,300,0.30576564
5801,1671,2914,0,0,0.097987087,219,0.790521993
5802,1671,2914,0,0,0.097987087,219,0.832499362
5806,1671,2914,0,0,0.097987087,219,0.550539475
5807,1671,2914,0,0,0.097987087,219,0.660902256
5808,1671,2914,0,0,0.097987087,219,0.656495405
5809,1671,2914,0,0,0.097987087,219,0.852961952
5810,1381,1560,0,0,0.075778078,228,0.733790085
5811,1381,1560,0,0,0.075778078,228,0.788634709
5815,1381,1560,0,0,0.075778078,228,0.532020957
5816,1381,1560,0,0,0.075778078,228,0.669560264
5817,1381,1560,0,0,0.075778078,228,0.458291562
5818,1381,1560,0,0,0.075778078,228,0.833693838
5819,4562,1222,0,0,0.127155172,350,0.71240108
5820,4562,1222,0,0,0.127155172,350,0.645715453
5821,4562,1222,0,0,0.127155172,350,0.383403361
5822,3121,1222,0,0,0.127155172,350,0.708574657
5823,3121,1222,0,0,0.127155172,350,0.758096247
5827,3121,1222,0,0,0.127155172,350,0.436834734
5828,3121,1222,0,0,0.127155172,350,0.587320574
5829,3121,1222,0,0,0.127155172,350,0.465831245
5830,3121,1222,0,0,0.127155172,350,0.744121709
5831,3209,2111,0,0,0.234471181,183,0.43245813
5832,1656,1560,0,0,0.075778078,253,0.775108784
5833,1656,1560,0,0,0.075778078,253,0.816014644
5837,1656,1560,0,0,0.075778078,253,0.552640315
5838,1656,1560,0,0,0.075778078,253,0.679209387
5839,1656,1560,0,0,0.075778078,253,0.61219716
5840,1656,1560,0,0,0.075778078,253,0.83555282
5841,8,2400,0,0,0.48496732,0,0.896164021
5842,8,2400,0,0,0.48496732,0,0.51676679
5843,10,2610,0,0,0.339690107,0,0.447958003
5844,10,2610,0,0,0.339690107,0,0.588695293
5845,19,2610,1805,0,0.339690107,0,0.452008929
5846,19,2610,1805,0,0.339690107,0,0.593899315
5847,17,2400,1805,0,0.48496732,0,0.896164021
5848,17,2400,1805,0,0.48496732,0,0.528808832
5849,35,2610,0,0,0.339690107,0,0.458258929
5850,35,2610,0,0,0.339690107,0,0.593060362
5851,6,2400,0,0,0.48496732,0,0.906481481
5852,6,2400,0,0,0.48496732,0,0.526044528
5853,3,1447,0,0,0.55505618,0,0.545981215
5854,3,1447,0,0,0.55505618,0,0.563979828
5855,7,2610,0,0,0.339690107,0,0.458837632
5856,7,2610,0,0,0.339690107,0,0.601512783
5857,5,2400,0,0,0.48496732,0,0.917989418
5858,5,2400,0,0,0.48496732,0,0.527262971
5859,8,2610,0,0,0.339690107,0,0.473222553
5860,8,2610,0,0,0.339690107,0,0.604403649
5861,10,2892,0,0,0.437741143,0,0.917989418
5862,10,2892,0,0,0.437741143,0,0.534712635
5863,18,2610,0,0,0.339690107,0,0.49442791
5864,18,2610,0,0,0.339690107,0,0.633895504
5865,13,2892,0,0,0.437741143,0,0.557192374
5866,12,1447,0,0,0.55505618,0,0.580335451
5867,12,1447,0,0,0.55505618,0,0.558619653
5868,10,2892,0,0,0.437741143,0,0.536840582
5869,11,2304,0,0,0.297284421,0,0.614919721
5870,239,2304,0,0,0.297284421,0,0.602347363
5871,239,2892,0,0,0.437741143,0,0.547973411
5872,1,2892,0,0,0.437741143,0,0.543875295
5873,2,2304,0,0,0.297284421,0,0.606619204
5874,2,2304,0,0,0.297284421,0,0.407431786
5875,5,2304,0,0,0.297284421,0,0.60271172
5876,5,2304,0,0,0.297284421,0,0.387928188
5877,6,2892,0,0,0.437741143,0,0.550475769
5878,6,1447,0,0,0.55505618,0,0.550032659
5879,4,1447,0,0,0.55505618,0,0.570371884
5880,9,2304,0,0,0.297284421,0,0.593243171
5881,18,2892,0,0,0.437741143,0,0.536683938
5882,38,2304,845,0,0.297284421,0,0.612340556
5883,28,2684,1028,0,0.505791506,0,0.557473062
5884,12,2684,0,0,0.505791506,0,0.541950093
5885,11,2304,0,0,0.297284421,0,0.595998304
5886,6,2304,0,0,0.297284421,0,0.599511537
5887,8,2684,0,0,0.505791506,0,0.545462174
5888,10,2304,0,0,0.297284421,0,0.582464164
5889,12,2684,0,0,0.505791506,0,0.540008833
5890,10,2684,0,0,0.505791506,0,0.546584431
5891,10,2304,0,0,0.297284421,0,0.588656234
5892,78,975,0,0,0.028835063,0,0.309081051
5893,78,975,0,0,0.028835063,0,0.817923026
5894,48,975,0,0,0.028835063,0,0.402817581
5895,29,181,0,0,0.055248619,0,0.394782717
5896,25,975,0,0,0.028835063,0,0.290985816
5897,25,975,0,0,0.028835063,0,0.827412055
5898,25,1031,448.5,0,0.186721992,0,0.517154741
5899,69,1031,0,0,0.186721992,0,0.56552846
5900,69,1031,0,0,0.186721992,0,0.593701925
5901,59,1031,0,0,0.186721992,0,0.513406676
5902,56,668,0,0,0.09939759,0,0.612534136
5903,23,181,0,0,0.055248619,0,0.32620969
5904,24,181,0,0,0.055248619,0,0.35834004
5905,24,181,0,0,0.055248619,0,0.599850734
5906,66,1031,0,0,0.186721992,0,0.514140477
5909,87,975,0,0,0.028835063,0,0.470940969
5910,87,975,0,0,0.028835063,0,0.472827903
5911,87,975,0,0,0.028835063,0,0.602687191
5914,91,975,0,0,0.028835063,0,0.39305789
5915,91,975,0,0,0.028835063,0,0.713421053
5916,91,975,0,0,0.028835063,0,0.703734874
5917,36,668,0,0,0.09939759,0,0.603573562
5918,70,668,0,0,0.09939759,0,0.612310121
5919,50,1031,448.5,0,0.186721992,0,0.520922686
5920,51,1031,0,0,0.186721992,0,0.518807406
5921,66,1058,0,0,0.443743428,0,0.679802256
5922,66,1058,0,0,0.443743428,0,0.783250455
5923,87,3095,0,0,0.433287951,0,0.771302986
5924,87,3095,0,0,0.433287951,0,0.897887652
5925,953,2713,0,0,0.333601934,450,0.723459201
5926,953,2713,0,0,0.333601934,450,0.665511557
5927,953,2713,0,0,0.333601934,450,0.836326517
5928,1021,2390,0,0,0.172967864,345,0.684987124
5929,1021,2390,0,0,0.172967864,345,0.811964854
5930,1021,2390,0,0,0.172967864,345,0.854060501
5931,778,1058,0,0,0.443743428,200,0.687844218
5932,778,1058,0,0,0.443743428,200,0.767741088
5933,938,2390,0,0,0.172967864,200,0.765720378
5934,938,2390,0,0,0.172967864,200,0.905808048
5935,855,2713,0,0,0.333601934,367,0.676962923
5936,855,2713,0,0,0.333601934,367,0.607482607
5937,855,2713,0,0,0.333601934,367,0.799758241
5938,1062,2390,0,0,0.172967864,329,0.732728692
5939,1062,2390,0,0,0.172967864,329,0.837878415
5940,1062,2390,0,0,0.172967864,329,0.891919119
5941,1168,1636,0,0,0.357385977,200,0.75490766
5942,1168,1636,0,0,0.357385977,200,0.729890586
5943,1168,1636,0,0,0.357385977,200,0.875373276
5944,1658,2591,0,0,0.093890386,200,0.748613428
5945,1658,2591,0,0,0.093890386,200,0.670567049
5946,1658,2591,0,0,0.093890386,200,0.812477422
5947,603,2283,0,0,0.066593886,205,0.708751208
5948,603,2283,0,0,0.066593886,205,0.63242661
5949,603,2283,0,0,0.066593886,205,0.784194022
5950,8578,1222,0,0,0.127155172,301,0.747810008
5951,8578,1222,0,0,0.127155172,301,0.725083005
5952,8578,1222,0,0,0.127155172,301,0.696142302
5953,8578,1222,0,0,0.127155172,301,0.827379679
5954,8578,1222,0,0,0.127155172,301,0.652895873
5955,8578,1222,0,0,0.127155172,301,0.421113445
5956,947,2591,0,0,0.093890386,200,0.720405006
5957,947,2591,0,0,0.093890386,200,0.652899343
5958,947,2591,0,0,0.093890386,200,0.775690044
5959,441,2591,0,0,0.093890386,187,0.726743935
5960,441,2591,0,0,0.093890386,187,0.652173741
5961,441,2591,0,0,0.093890386,187,0.753043633
5962,652,2713,0,0,0.333601934,450,0.706163234
5963,652,2713,0,0,0.333601934,450,0.653055435
5964,652,2713,0,0,0.333601934,450,0.824467128
5965,728,2390,0,0,0.172967864,345,0.669559214
5966,728,2390,0,0,0.172967864,345,0.800222432
5967,728,2390,0,0,0.172967864,345,0.853262039
5968,2683,2283,0,0,0.066593886,292,0.720417086
5969,2683,2283,0,0,0.066593886,292,0.643098689
5970,2683,2283,0,0,0.066593886,292,0.778169086
5971,653,2713,0,0,0.333601934,0,0.734278815
5972,653,2713,0,0,0.333601934,0,0.693321485
5973,653,2713,0,0,0.333601934,0,0.839185743
5974,1155,2591,0,0,0.093890386,200,0.71620942
5975,1155,2591,0,0,0.093890386,200,0.64057144
5976,1155,2591,0,0,0.093890386,200,0.765380681
5977,4075,2283,0,0,0.066593886,350,0.732197695
5978,4075,2283,0,0,0.066593886,350,0.679886828
5979,4075,2283,0,0,0.066593886,350,0.822806638
5980,56,3095,0,0,0.433287951,0,0.786880988
5981,56,3095,0,0,0.433287951,0,0.901798082
5982,17674,1222,0,0,0.127155172,210,0.740485586
5983,17674,1222,0,0,0.127155172,210,0.860714286
5984,17674,1222,0,0,0.127155172,210,0.745711022
5985,17674,1222,0,0,0.127155172,210,0.425203872
5986,17674,1222,0,0,0.127155172,210,0.850860284
5987,17674,1222,0,0,0.127155172,210,0.561805439
5988,762,1058,0,0,0.443743428,0,0.687183019
5989,762,1058,0,0,0.443743428,0,0.772381338
5990,768,2390,0,0,0.172967864,200,0.754105507
5991,768,2390,0,0,0.172967864,200,0.903025865
5992,409,2713,0,0,0.333601934,367,0.70807034
5993,409,2713,0,0,0.333601934,367,0.777049732
5994,140,2390,0,0,0.172967864,0,0.738716626
5995,140,2390,0,0,0.172967864,0,0.891927122
5996,4594,1222,0,0,0.127155172,350,0.727831034
5997,4594,1222,0,0,0.127155172,350,0.697570977
5998,4594,1222,0,0,0.127155172,350,0.820058569
5999,1478,2283,0,0,0.066593886,316,0.735651289
6000,1478,2283,0,0,0.066593886,316,0.668136578
6001,1478,2283,0,0,0.066593886,316,0.812215432
6002,1620,2591,0,0,0.093890386,200,0.747313713
6003,1620,2591,0,0,0.093890386,200,0.686477562
6004,1620,2591,0,0,0.093890386,200,0.79023451
6005,251,1994,593,0,0.555674518,200,0.804843305
6006,269,2190,1053.5,0,0.567723343,200,0.918518519
6007,375,1994,1206.5,0,0.555674518,200,0.728286528
6008,277,2684,929,0,0.505791506,200,0.906790123
6009,255,2869,1044.5,0,0.416003034,200,0.686487586
6010,156,2684,823.5,0,0.505791506,200,0.928395062
6011,202,2869,825,0,0.416003034,200,0.707000407
6012,224,2684,456,0,0.505791506,200,0.935802469
6013,208,2869,429.5,0,0.416003034,200,0.703154253
6014,189,2684,429.5,0,0.505791506,200,0.906790123
6015,221,2869,388.5,0,0.416003034,200,0.69033374
6016,169,2684,388.5,0,0.505791506,200,0.92654321
6017,197,2892,381,0,0.437741143,0,0.699593
6018,123,2684,381,0,0.505791506,0,0.919135802
6019,203,2892,542,0,0.437741143,0,0.699593
6020,194,2684,542,0,0.505791506,0,0.919135802
6021,107,2892,742.5,0,0.437741143,0,0.699593
6022,62,2684,1028,0,0.505791506,0,0.92345679
6023,89,2304,674.5,0,0.297284421,0,0.634656085
6024,74,2304,674.5,0,0.297284421,0,0.912345679
6025,59,2304,386,0,0.297284421,0,0.642063492
6026,48,2304,386,0,0.297284421,0,0.912345679
6027,33,2295,318.5,0,0.381893382,0,0.654884005
6028,37,2295,318.5,0,0.381893382,0,0.9
6029,85,2295,569,0,0.381893382,0,0.6501221
6030,37,2892,1028,0,0.437741143,0,0.648677249
6031,36,2304,845,0,0.297284421,0,0.914197531
6032,5567,1107,0,0,0.537463977,350,0.648736743
6033,5567,1107,0,0,0.537463977,350,0.713565687
6034,7260,1107,0,0,0.537463977,350,0.815550834
6035,7260,1107,0,0,0.537463977,350,0.72625433
6036,7260,1107,0,0,0.537463977,350,0.854696107
6037,7260,1107,0,0,0.537463977,350,0.725775232
6038,7260,1107,0,0,0.537463977,350,0.854731995
6039,7260,1107,0,0,0.537463977,350,0.720540148
6040,7260,1107,0,0,0.537463977,350,0.853805817
6041,7260,1107,0,0,0.537463977,350,0.550780028
6042,7260,1107,0,0,0.537463977,350,0.788518945
6043,7260,1107,0,0,0.537463977,350,0.612910225
6044,7260,1107,0,0,0.537463977,350,0.735
6045,7260,1107,0,0,0.537463977,350,0.727777778
6046,65,2995,0,0,0.390116513,0,0.41022786
6047,56,2995,0,0,0.390116513,0,0.498800426
6048,49,2995,0,0,0.390116513,0,0.43811074
6050,53,2995,0,0,0.390116513,0,0.455915152
6051,48,2995,0,0,0.390116513,0,0.452350248
6052,317,806,0,0,0.652849741,0,0.750410944
6053,23,2733,0,0,0.595310136,0,0.60053794
6054,24,2733,0,0,0.595310136,0,0.444258533
6055,6,2733,0,0,0.595310136,0,0.458268835
6056,6,2733,0,0,0.595310136,0,0.579472583
6057,28,2733,0,0,0.595310136,0,0.448462349
6058,25,2733,0,0,0.595310136,0,0.623093865
6059,25,2733,0,0,0.595310136,0,0.447830713
6060,18,899,0,0,0.6,0,0.488603512
6061,1,2733,0,0,0.595310136,0,0.439156802
6062,2,2733,0,0,0.595310136,0,0.457356842
6063,1,2733,0,0,0.595310136,0,0.605072237
6064,32,899,0,0,0.6,200,0.55009369
6065,11,2733,0,0,0.595310136,0,0.617765551
6066,11,2733,0,0,0.595310136,0,0.456283474
6067,14,2733,0,0,0.595310136,0,0.564776846
6068,14,2733,0,0,0.595310136,0,0.46303547
6069,25,2733,0,0,0.595310136,0,0.602377544
6070,16,2733,0,0,0.595310136,0,0.55669707
6071,207,899,0,0,0.6,200,0.55926076
6072,15,2733,0,0,0.595310136,0,0.590176768
6073,14,2733,0,0,0.595310136,0,0.435494306
6074,6,2733,0,0,0.595310136,0,0.573627989
6075,2,2733,0,0,0.595310136,0,0.4522678
6076,51,2595,0,0,0.354461042,0,0.679020149
6077,51,2595,0,0,0.354461042,0,0.430127917
6078,,909,0,0,0.220839813,0,0.506991872
6079,,909,0,0,0.220839813,0,0.510465346
6080,562,222,0,0,0.779411765,0,0.50608165
6081,507,222,0,0,0.779411765,0,0.672186051
6082,92,222,0,0,0.779411765,0,0.662703782
6083,641,222,0,0,0.779411765,0,0.50708555
6084,740,222,0,0,0.779411765,0,0.661804166
6085,1427,2444,0,0,0.518923849,267,0.774950176
6086,1321,1061,0,0,0.532746823,257,0.625301905
6087,711,1061,1595.5,0,0.532746823,236,0.614254702
6088,682,2444,1595.5,0,0.518923849,198,0.802529384
6089,961,1061,0,0,0.532746823,173,0.629328925
6090,751,2444,0,0,0.518923849,98,0.783549444
6091,76,2444,0,0,0.518923849,114,0.60576345
6092,62,2444,0,0,0.518923849,73,0.802859886
6093,1799,2444,0,0,0.518923849,200,0.789360896
6094,1801,1061,0,0,0.532746823,187,0.565362363
6095,31,1135,0,0,0.249034749,0,0.627536178
6096,27,1135,0,0,0.249034749,0,0.629179608
6097,21,1135,0,0,0.249034749,0,0.528660481
6098,27,1135,0,0,0.249034749,0,0.536047716
6099,8,1450,0,0,0.303284416,0,0.216220238
6100,8,1450,0,0,0.303284416,0,0.815390017
6101,9,1450,0,0,0.303284416,0,0.815638422
6102,41,1303,0,0,0.356788079,0,0.740730075
6103,41,1303,0,0,0.356788079,0,0.866160714
6104,16,2632,0,0,0.406414763,0,0.557410258
6105,15,2632,0,0,0.406414763,0,0.730932264
6106,26,3420,0,0,0.281198551,0,0.56430017
6107,54,3420,0,0,0.281198551,0,0.719791456
6108,18,2632,0,0,0.406414763,0,0.550608251
6109,18,2632,0,0,0.406414763,0,0.641203704
6110,18,2632,0,0,0.406414763,0,0.722277669
6111,18,2632,0,0,0.406414763,0,0.815036376
6112,359,2632,0,0,0.406414763,0,0.518903294
6113,494,2632,0,0,0.406414763,0,0.744539728
6114,1470,4569,0,0,0.034734458,300,0.58549253
6115,1470,4569,0,0,0.034734458,300,0.63599273
6116,1470,4569,0,0,0.034734458,300,0.487301587
6117,1470,4569,0,0,0.034734458,300,0.682868249
6118,838,4775,0,0,0.003761284,300,0.568063336
6119,838,4775,0,0,0.003761284,300,0.637463319
6120,838,4775,0,0,0.003761284,300,0.461111111
6121,838,4775,0,0,0.003761284,300,0.699550821
6122,4935,4569,0,0,0.034734458,300,0.579917523
6123,4935,4569,0,0,0.034734458,300,0.649473123
6124,4935,4569,0,0,0.034734458,300,0.496825397
6125,4935,4569,0,0,0.034734458,300,0.660877867
6126,1190,4569,0,0,0.034734458,300,0.553501401
6127,1190,4569,0,0,0.034734458,300,0.637463319
6128,1190,4569,0,0,0.034734458,300,0.461111111
6129,1190,4569,0,0,0.034734458,300,0.678250019
6130,19,2632,0,0,0.406414763,0,0.539345669
6131,20,2632,0,0,0.406414763,0,0.731902614
6132,485,2632,0,0,0.406414763,0,0.563216658
6133,485,2632,0,0,0.406414763,0,0.675347222
6134,485,2632,0,0,0.406414763,0,0.714256858
6135,4985,4569,0,0,0.034734458,231,0.683204949
6136,4985,4569,0,0,0.034734458,231,0.63272038
6137,4985,4569,0,0,0.034734458,231,0.500529101
6138,59,2632,0,0,0.406414763,0,0.585271853
6139,59,2632,0,0,0.406414763,0,0.62037037
6140,59,2632,0,0,0.406414763,0,0.733472358
6141,59,2632,0,0,0.406414763,0,0.820591931
6142,10,2632,0,0,0.406414763,0,0.712528382
6143,10,2632,0,0,0.406414763,0,0.838845899
6144,10,2632,0,0,0.406414763,0,0.555791992
6145,10,2632,0,0,0.406414763,0,0.641203704
6146,7,1303,0,0,0.356788079,0,0.57996579
6147,7,1303,0,0,0.356788079,0,0.595324074
6148,9,2632,0,0,0.406414763,0,0.735070668
6149,9,2632,0,0,0.406414763,0,0.820591931
6150,1061,4775,0,0,0.003761284,350,0.648401027
6151,1061,4775,0,0,0.003761284,350,0.720306456
6152,1061,4775,0,0,0.003761284,350,0.570634921
6153,1061,4775,0,0,0.003761284,350,0.714957426
6154,1025,1620,0,0,0.301196341,171,0.704291161
6155,1025,1620,0,0,0.301196341,171,0.622526927
6156,1025,1620,0,0,0.301196341,171,0.522751323
6157,11,2684,0,0,0.505791506,0,0.593554822
6158,14,2190,90.5,0,0.567723343,0,0.50880086
6159,14,2190,90.5,0,0.567723343,0,0.758689459
6160,10,2190,90.5,0,0.567723343,0,0.64864337
6161,10,2190,90.5,0,0.567723343,0,0.940123457
6162,453,2190,2948.5,0,0.567723343,200,0.519927796
6163,470,2190,2948.5,0,0.567723343,200,0.673389888
6164,470,2190,2948.5,0,0.567723343,200,0.626411686
6166,470,2190,2948.5,0,0.567723343,200,0.771693122
6168,471,2190,2948.5,0,0.567723343,200,0.635161667
6169,471,2190,2948.5,0,0.567723343,200,0.67892338
6171,471,2190,2948.5,0,0.567723343,200,0.935802469
6172,46,2614,0,0,0.575189647,0,0.542608587
6173,46,2614,0,0,0.575189647,0,0.594103932
6174,45,2614,0,0,0.575189647,0,0.619181765
6175,45,2614,0,0,0.575189647,0,0.838811444
6176,835,2705,0,0,0.474654378,200,0.649954183
6177,835,2705,0,0,0.474654378,200,0.818124856
6178,3009,2111,0,0,0.234471181,183,0.839863548
6179,3009,2111,0,0,0.234471181,183,0.740906422
6180,3009,2111,0,0,0.234471181,183,0.437051105
6181,3009,2111,0,0,0.234471181,183,0.733336919
6182,3009,2111,0,0,0.234471181,183,0.758797136
6183,2615,2914,0,0,0.097987087,200,0.924833869
6184,2615,2914,0,0,0.097987087,200,0.771666024
6185,2615,2914,0,0,0.097987087,200,0.631080825
6186,2615,2914,0,0,0.097987087,200,0.665237981
6187,2615,2914,0,0,0.097987087,200,0.827054857
6188,28,2614,0,0,0.575189647,0,0.552096329
6189,28,2614,0,0,0.575189647,0,0.598457837
6190,27,2614,0,0,0.575189647,0,0.656463217
6191,27,2614,0,0,0.575189647,0,0.835498559
6192,616,2705,0,0,0.474654378,200,0.770878942
6193,616,2705,0,0,0.474654378,200,0.556386715
6194,616,2705,0,0,0.474654378,200,0.60795948
6195,636,2705,0,0,0.474654378,200,0.673070414
6196,636,2705,0,0,0.474654378,200,0.889143458
6197,412,2705,0,0,0.474654378,170,0.601374367
6198,412,2705,0,0,0.474654378,170,0.580585306
6199,395,2705,0,0,0.474654378,200,0.65086684
6200,395,2705,0,0,0.474654378,200,0.825564225
6201,882,2111,0,0,0.234471181,200,0.448789404
6202,970,2111,0,0,0.234471181,185,0.440840255
