,ROUTE_SHORT_NAME,DIR,STOPNAME,STOP_ID
3078,36,1,Skyview Way & Aquavista Way  ,6426
3079,36,1,Skyview Way & City View Way  ,6427
3080,36,1,Skyview Way & Glenview Dr  ,6428
1737,23,1,Sloat Blvd & 19th Ave  ,6436
1666,23,0,Sloat Blvd & 19th Ave  ,6435
1738,23,1,Sloat Blvd & 21st Ave  ,6438
1667,23,0,Sloat Blvd & 21st Ave  ,6437
1739,23,1,Sloat Blvd & 23rd Ave  ,6439
1740,23,1,Sloat Blvd & 26th Ave  ,6440
1668,23,0,Sloat Blvd & 34th Ave  ,6441
1669,23,0,Sloat Blvd & 36th Ave  ,6442
1741,23,1,Sloat Blvd & 36th Ave  ,6443
1742,23,1,Sloat Blvd & 37th Ave  ,6444
1670,23,0,Sloat Blvd & 39th Ave  ,6445
1743,23,1,Sloat Blvd & 41st Ave   ,6447
1068,18,1,Sloat Blvd & 41st Ave   ,6446
1003,18,0,Sloat Blvd & 41st Ave   ,6447
1671,23,0,Sloat Blvd & 41st Ave   ,6446
1069,18,1,Sloat Blvd & 43rd Ave   ,6448
1744,23,1,Sloat Blvd & 43rd Ave   ,6449
1004,18,0,Sloat Blvd & 43rd Ave   ,6449
1672,23,0,Sloat Blvd & 43rd Ave   ,6448
1005,18,0,Sloat Blvd & 45th Ave  ,6451
1745,23,1,Sloat Blvd & 45th Ave  ,6451
1673,23,0,Sloat Blvd & 45th Ave  ,6450
1070,18,1,Sloat Blvd & 45th Ave  ,6450
1746,23,1,Sloat Blvd & 47th Ave  ,6453
1674,23,0,Sloat Blvd & 47th Ave  ,6453
1747,23,1,Sloat Blvd & Clearfield Dr  ,6454
1675,23,0,Sloat Blvd & Constanso Way  ,6455
1676,23,0,Sloat Blvd & Crestlake Dr  ,6456
1677,23,0,Sloat Blvd & El Mirasol Pl  ,6457
1748,23,1,Sloat Blvd & Everglade Dr   ,6458
1749,23,1,Sloat Blvd & Forest View Dr  ,6459
1678,23,0,Sloat Blvd & Paraiso Pl  ,6460
1750,23,1,Sloat Blvd & Skyline Blvd  ,6461
1751,23,1,Sloat Blvd & Sylvan Dr  ,6462
1679,23,0,Sloat Blvd & Vale Ave  ,6463
1752,23,1,Sloat Blvd & West Portal Ave  ,6465
6193,95,0,Sloat Blvd & West Portal Ave  ,6464
1680,23,0,Sloat Blvd & West Portal Ave  ,6464
3762,43,1,South Hill Blvd & Chicago Way  ,6469
3676,43,0,South Hill Blvd & Prague St   ,6470
3763,43,1,South Hill Blvd & Rolph St   ,6472
3677,43,0,South Hill Blvd & Rolph St   ,6471
4999,67,0,South Van Ness Ave & 24th St,7532
5937,90,1,South Van Ness Ave & Mission St,6473
4298,49,1,South Van Ness Ave & Mission St,5622
4018,47,1,South Van Ness Ave & Mission St,6473
4549,53,1,Southern Heights Ave & De Haro St,6377
4519,53,0,Southern Heights Ave & De Haro St,6379
4550,53,1,Southern Heights Ave & Rhode Island St,6378
6605,K-OWL,1,Spear St & Market St   ,6475
5225,71,1,Spear St & Market St   ,6475
1523,21,1,Spear St & Market St   ,6475
2727,31,1,Spear St & Market St   ,6475
5099,7,1,Spear St & Market St   ,6475
5340,71L,1,Spear St & Market St   ,6475
6691,L-OWL,1,Spear St & Market St   ,6475
4877,6,1,Spear St & Market St   ,6475
4616,54,0,St Charles Ave & Alemany Blvd ,6484
4617,54,0,St Charles Ave & Belle Ave  ,6485
5226,71,1,Stanyan St & Frederick St  ,6478
5341,71L,1,Stanyan St & Frederick St  ,6478
4946,66,1,Stanyan St & Frederick St  ,6478
2861,33,0,Stanyan St & Fulton St  ,6479
1524,21,1,Stanyan St & Fulton St  ,6479
2862,33,0,Stanyan St & Hayes St  ,6481
2907,33,1,Stanyan St & Hayes St  ,6480
2908,33,1,Stanyan St & Oak St  ,6482
5281,71L,0,Stanyan St & Waller St  ,6483
5159,71,0,Stanyan St & Waller St  ,6483
5073,7,0,Stanyan St & Waller St  ,6483
5100,7,1,Stanyan St & Waller St  ,6483
3315,38,1,Starr King Way & Gough St  ,6425
174,1,0,Steiner St & California St  ,6486
1619,22,1,Steiner St & Green St  ,6487
1573,22,0,Steiner St & Green St   ,6488
227,1,1,Steiner St & Sacramento St  ,6489
3549,41,0,Steiner St & Union St  ,6490
1620,22,1,Steiner St & Union St  ,6490
1574,22,0,Steiner St & Union St  ,6491
1621,22,1,Steiner St & Vallejo St  ,6492
1575,22,0,Steiner St & Vallejo St   ,6493
297,10,0,Steiner St & Washington St  ,6494
504,12,0,Steiner St & Washington St  ,6494
2667,31,0,Steuart St & Market St   ,6501
5282,71L,0,Steuart St & Market St   ,6501
6640,L-OWL,0,Steuart St & Market St   ,6501
6575,K-OWL,0,Steuart St & Market St   ,6501
4821,6,0,Steuart St & Market St   ,6501
1482,21,0,Steuart St & Market St   ,6501
6753,M-OWL,0,Steuart St & Market St   ,6501
5160,71,0,Steuart St & Market St   ,6501
6813,N-OWL,0,Steuart St & Market St   ,6501
755,14L,1,Steuart St & Mission St  ,6498
813,14X,1,Steuart St & Mission St  ,6498
6868,N-OWL,1,Steuart St & Mission St  ,6498
783,14X,0,Steuart St & Mission St  ,6498
687,14,1,Steuart St & Mission St  ,6498
725,14L,0,Steuart St & Mission St  ,6498
636,14,0,Steuart St & Mission St  ,6498
1525,21,1,Steuart St & Mission St   ,6497
2668,31,0,Steuart St & Mission St   ,6497
6606,K-OWL,1,Steuart St & Mission St   ,6497
6869,N-OWL,1,Steuart St & Mission St   ,6497
2728,31,1,Steuart St & Mission St   ,6497
4878,6,1,Steuart St & Mission St   ,6497
1483,21,0,Steuart St & Mission St   ,6497
4822,6,0,Steuart St & Mission St   ,6497
6641,L-OWL,0,Steuart St & Mission St   ,6497
6692,L-OWL,1,Steuart St & Mission St   ,6497
6754,M-OWL,0,Steuart St & Mission St   ,6497
5227,71,1,Steuart St & Mission St   ,6497
6576,K-OWL,0,Steuart St & Mission St   ,6497
5283,71L,0,Steuart St & Mission St   ,6497
5342,71L,1,Steuart St & Mission St   ,6497
5161,71,0,Steuart St & Mission St   ,6497
4489,52,1,Still St & Lyell St  ,6509
3896,44,1,Still St & Lyell St  ,6509
3457,39,1,Stockton St & Beach St  ,6510
3442,39,0,Stockton St & Beach St  ,6510
2525,30,0,Stockton St & Clay St   ,6511
6163,91,1,Stockton St & Clay St   ,6511
3910,45,0,Stockton St & Clay St   ,6511
5656,8X,0,Stockton St & Columbus Ave  ,6513
2526,30,0,Stockton St & Columbus Ave  ,6512
3911,45,0,Stockton St & Columbus Ave  ,6512
6050,91,0,Stockton St & Columbus Ave  ,6513
6462,9X,0,Stockton St & Columbus Ave  ,6513
6164,91,1,Stockton St & Columbus Ave  ,6512
2567,30,1,Stockton St & Columbus Ave  ,6513
5551,8BX,0,Stockton St & Columbus Ave  ,6513
6314,9BX,0,Stockton St & Columbus Ave  ,6513
3939,45,1,Stockton St & Columbus Ave  ,6513
3458,39,1,Stockton St & Filbert St  ,6515
6229,9AX,0,Stockton St & Geary Blvd  ,6516
6315,9BX,0,Stockton St & Geary Blvd  ,6516
6051,91,0,Stockton St & Geary Blvd  ,6516
5657,8X,0,Stockton St & Geary Blvd  ,6516
5552,8BX,0,Stockton St & Geary Blvd  ,6516
3940,45,1,Stockton St & Geary Blvd  ,6516
5484,8AX,0,Stockton St & Geary Blvd  ,6516
2568,30,1,Stockton St & Geary Blvd  ,6516
6463,9X,0,Stockton St & Geary Blvd  ,6516
3459,39,1,Stockton St & Greenwich St  ,6517
3443,39,0,Stockton St & Greenwich St  ,6518
3444,39,0,Stockton St & Lombard St  ,6519
3912,45,0,Stockton St & Pacific Ave   ,6520
2569,30,1,Stockton St & Pacific Ave   ,6521
5658,8X,0,Stockton St & Pacific Ave   ,6521
6052,91,0,Stockton St & Pacific Ave   ,6521
6316,9BX,0,Stockton St & Pacific Ave   ,6521
5553,8BX,0,Stockton St & Pacific Ave   ,6521
2527,30,0,Stockton St & Pacific Ave   ,6520
5485,8AX,0,Stockton St & Pacific Ave   ,6521
6230,9AX,0,Stockton St & Pacific Ave   ,6521
6165,91,1,Stockton St & Pacific Ave   ,6520
3941,45,1,Stockton St & Pacific Ave   ,6521
6464,9X,0,Stockton St & Pacific Ave   ,6521
5486,8AX,0,Stockton St & Sacramento St   ,6522
2570,30,1,Stockton St & Sacramento St   ,6522
5659,8X,0,Stockton St & Sacramento St   ,6522
3942,45,1,Stockton St & Sacramento St   ,6522
5554,8BX,0,Stockton St & Sacramento St   ,6522
6231,9AX,0,Stockton St & Sacramento St   ,6522
6317,9BX,0,Stockton St & Sacramento St   ,6522
6053,91,0,Stockton St & Sacramento St   ,6522
6465,9X,0,Stockton St & Sacramento St   ,6522
5660,8X,0,Stockton St & Sutter St  ,6524
6318,9BX,0,Stockton St & Sutter St  ,6524
6054,91,0,Stockton St & Sutter St  ,6524
6166,91,1,Stockton St & Sutter St  ,6523
5487,8AX,0,Stockton St & Sutter St  ,6524
2528,30,0,Stockton St & Sutter St  ,6523
2571,30,1,Stockton St & Sutter St  ,6524
5555,8BX,0,Stockton St & Sutter St  ,6524
6466,9X,0,Stockton St & Sutter St  ,6524
6232,9AX,0,Stockton St & Sutter St  ,6524
3913,45,0,Stockton St & Sutter St  ,6523
3943,45,1,Stockton St & Sutter St  ,6524
3460,39,1,Stockton St & Union St  ,6525
3944,45,1,Stockton St & Washington St   ,6526
6467,9X,0,Stockton St & Washington St   ,6526
6319,9BX,0,Stockton St & Washington St   ,6526
6233,9AX,0,Stockton St & Washington St   ,6526
5488,8AX,0,Stockton St & Washington St   ,6526
5661,8X,0,Stockton St & Washington St   ,6526
2572,30,1,Stockton St & Washington St   ,6526
5556,8BX,0,Stockton St & Washington St   ,6526
6055,91,0,Stockton St & Washington St   ,6526
5792,9,0,Sunnydale Ave & Bay Shore Blvd ,6569
5854,9,1,Sunnydale Ave & Bay Shore Blvd ,7297
5793,9,0,Sunnydale Ave & Cora St  ,6571
5855,9,1,Sunnydale Ave & Cora St   ,6570
4740,56,0,Sunnydale Ave & Cora St   ,6570
4741,56,0,Sunnydale Ave & Garrison Ave,6573
5794,9,0,Sunnydale Ave & Rutland St   ,6576
5662,8X,0,Sunnydale Ave & Santos St  ,6577
6371,9BX,1,Sunnydale Ave & Santos St  ,6578
5605,8BX,1,Sunnydale Ave & Santos St  ,6578
5722,8X,1,Sunnydale Ave & Santos St  ,6578
6167,91,1,Sunnydale Ave & Santos St  ,6578
6468,9X,0,Sunnydale Ave & Santos St  ,6577
6532,9X,1,Sunnydale Ave & Santos St  ,6578
6320,9BX,0,Sunnydale Ave & Santos St  ,6577
6056,91,0,Sunnydale Ave & Santos St  ,6577
5557,8BX,0,Sunnydale Ave & Santos St  ,6577
4742,56,0,Sunnydale Ave & Sawyer St,6580
4743,56,0,Sunnydale Ave & Schwerin St,6582
5795,9,0,Sunnydale Ave & Talbert St   ,6583
5856,9,1,Sunnydale Ave & Talbert St   ,6584
2288,29,0,Sunset Blvd & Irving St  ,6528
57,016AX,1,Sunset Blvd & Irving St  ,6527
20,016AX,0,Sunset Blvd & Irving St  ,6528
2404,29,1,Sunset Blvd & Irving St  ,6527
2405,29,1,Sunset Blvd & Judah St  ,6530
2289,29,0,Sunset Blvd & Judah St  ,6529
58,016AX,1,Sunset Blvd & Judah St  ,6530
21,016AX,0,Sunset Blvd & Judah St  ,6529
2290,29,0,Sunset Blvd & Kirkham St  ,6531
59,016AX,1,Sunset Blvd & Kirkham St  ,6532
2406,29,1,Sunset Blvd & Kirkham St  ,6532
22,016AX,0,Sunset Blvd & Kirkham St  ,6531
2407,29,1,Sunset Blvd & Lake Merced Blvd,6533
2291,29,0,Sunset Blvd & Lake Merced Blvd,6534
2408,29,1,Sunset Blvd & Lawton St  ,6536
60,016AX,1,Sunset Blvd & Lawton St  ,6536
2292,29,0,Sunset Blvd & Lawton St  ,6535
23,016AX,0,Sunset Blvd & Lawton St  ,6535
61,016AX,1,Sunset Blvd & Moraga St  ,6538
2293,29,0,Sunset Blvd & Moraga St  ,6537
2409,29,1,Sunset Blvd & Moraga St  ,6538
24,016AX,0,Sunset Blvd & Moraga St  ,6537
25,016AX,0,Sunset Blvd & Noriega St  ,6539
2294,29,0,Sunset Blvd & Noriega St  ,6539
2410,29,1,Sunset Blvd & Noriega St  ,6540
2295,29,0,Sunset Blvd & Ocean Ave  ,6541
2411,29,1,Sunset Blvd & Ocean Ave  ,6542
2412,29,1,Sunset Blvd & Ortega St  ,6543
2296,29,0,Sunset Blvd & Ortega St  ,6544
2297,29,0,Sunset Blvd & Pacheco St  ,6545
2413,29,1,Sunset Blvd & Pacheco St  ,6546
4112,48,0,Sunset Blvd & Quintara St  ,6548
2298,29,0,Sunset Blvd & Quintara St  ,6548
2414,29,1,Sunset Blvd & Quintara St  ,6547
4113,48,0,Sunset Blvd & Rivera St  ,6549
2415,29,1,Sunset Blvd & Rivera St  ,6550
2299,29,0,Sunset Blvd & Rivera St  ,6549
2416,29,1,Sunset Blvd & Santiago St  ,6554
2300,29,0,Sunset Blvd & Santiago St  ,6553
2301,29,0,Sunset Blvd & Sloat Blvd  ,6552
2417,29,1,Sunset Blvd & Sloat Blvd  ,6551
2418,29,1,Sunset Blvd & Taraval St  ,6556
2302,29,0,Sunset Blvd & Taraval St  ,6555
2419,29,1,Sunset Blvd & Ulloa St  ,6557
2303,29,0,Sunset Blvd & Ulloa St  ,6558
2304,29,0,Sunset Blvd & Vicente St  ,6559
2420,29,1,Sunset Blvd & Vicente St  ,6560
2421,29,1,Sunset Blvd & Wawona St  ,6562
2305,29,0,Sunset Blvd & Wawona St  ,6561
2422,29,1,Sunset Blvd & Yorba St  ,6563
2306,29,0,Sunset Blvd & Yorba St  ,6564
1323,2,0,Sutter St & Baker St  ,6585
1392,2,1,Sutter St & Baker St  ,6586
3526,4,1,Sutter St & Baker St  ,6586
3482,4,0,Sutter St & Baker St  ,6585
2480,3,1,Sutter St & Buchanan St  ,6588
3483,4,0,Sutter St & Buchanan St  ,6587
3527,4,1,Sutter St & Buchanan St  ,6588
1393,2,1,Sutter St & Buchanan St  ,6588
2436,3,0,Sutter St & Buchanan St  ,6587
1324,2,0,Sutter St & Buchanan St  ,6587
3528,4,1,Sutter St & Divisadero St  ,6590
1394,2,1,Sutter St & Divisadero St  ,6590
3484,4,0,Sutter St & Divisadero St  ,6589
1325,2,0,Sutter St & Divisadero St  ,6589
2481,3,1,Sutter St & Fillmore St  ,6592
3529,4,1,Sutter St & Fillmore St  ,6592
2437,3,0,Sutter St & Fillmore St  ,6591
3485,4,0,Sutter St & Fillmore St  ,6591
1326,2,0,Sutter St & Fillmore St  ,6591
1395,2,1,Sutter St & Fillmore St  ,6592
3486,4,0,Sutter St & Gough St  ,6593
1327,2,0,Sutter St & Gough St  ,6593
2438,3,0,Sutter St & Gough St  ,6593
2439,3,0,Sutter St & Hyde St  ,6594
1328,2,0,Sutter St & Hyde St  ,6594
3487,4,0,Sutter St & Hyde St  ,6594
2440,3,0,Sutter St & Jones St  ,6595
1329,2,0,Sutter St & Jones St  ,6595
3488,4,0,Sutter St & Jones St  ,6595
3489,4,0,Sutter St & Kearny St  ,6596
6168,91,1,Sutter St & Kearny St  ,6596
2529,30,0,Sutter St & Kearny St  ,6596
1330,2,0,Sutter St & Kearny St  ,6596
3914,45,0,Sutter St & Kearny St  ,6596
2441,3,0,Sutter St & Kearny St  ,6596
3530,4,1,Sutter St & Laguna St  ,6600
3490,4,0,Sutter St & Laguna St  ,6599
2482,3,1,Sutter St & Laguna St  ,6600
1331,2,0,Sutter St & Laguna St  ,6599
1396,2,1,Sutter St & Laguna St  ,6600
2442,3,0,Sutter St & Laguna St  ,6599
1332,2,0,Sutter St & Larkin St  ,6597
3491,4,0,Sutter St & Larkin St  ,6597
2443,3,0,Sutter St & Larkin St  ,6597
2444,3,0,Sutter St & Leavenworth St  ,6598
1333,2,0,Sutter St & Leavenworth St  ,6598
3492,4,0,Sutter St & Leavenworth St  ,6598
