,EDD_EMP,MUNI_RAIL_AVG,AVG_BART,SHR_INCOME_100P,PARK_HOURLY_AVG_ON,ONTIME5,
4331,194,0,0,0.272410792,0,0.505731099,
4332,194,0,0,0.272410792,0,0.667843804,
4333,548,0,0,0.272410792,0,0.346984838,
4334,548,0,0,0.272410792,0,0.429518449,
4335,548,0,0,0.272410792,0,0.57207107,
4336,548,0,0,0.272410792,0,0.836820369,
4337,23,0,0,0.697573657,0,0.564969875,
4338,19,0,0,0.697573657,0,0.555918672,
4339,84,0,0,0.531591449,0,0.783260354,
4340,64,0,0,0.160583942,0,0.469397329,
4341,64,0,0,0.160583942,0,0.352469669,
4342,22,0,0,0.196926033,0,0.677262846,
4343,22,0,0,0.196926033,0,0.392111771,
4348,121,0,0,0.196926033,0,0.661670915,
4349,121,0,0,0.196926033,0,0.39289918,
4350,116,0,0,0.160583942,0,0.489642595,
4351,116,0,0,0.160583942,0,0.34755315,
4356,22,0,0,0.324242424,0,0.934240363,
4357,29,0,0,0.481346013,0,0.658958284,
4358,29,0,0,0.481346013,0,0.591063219,
4359,28,0,0,0.481346013,0,0.552412645,
4360,28,0,0,0.481346013,0,0.621691488,
4361,140,0,0,0.24494382,0,0.669482253,
4362,69,0,0,0.364539007,0,0.685468594,
4363,82,0,0,0.24494382,0,0.607420778,
4364,268,0,0,0.364539007,0,0.689010496,
4365,267,0,0,0.352398524,0,0.580531216,
4366,73,0,0,0.24494382,0,0.643190395,
4367,30,0,0,0.352398524,0,0.652001262,
4368,28,0,0,0.397357724,0,0.609036703,
4369,30,0,0,0.364539007,0,0.546684182,
4370,28,0,0,0.364539007,0,0.682292692,
4371,49,0,0,0.352398524,0,0.670166211,
4372,50,0,0,0.352398524,0,0.575587077,
4373,75,0,0,0.364539007,0,0.526991223,
4374,733,0,0,0.397357724,200,0.606154403,
4375,69,0,0,0.364539007,0,0.688031447,
4376,76,0,0,0.364539007,0,0.5375622,
4377,836,0,0,0.481346013,0,0.59682481,
4378,835,0,0,0.352398524,0,0.661311481,
4379,833,0,0,0.397357724,200,0.616623251,
4380,101,0,0,0.24494382,0,0.51734684,
4381,27,0,0,0.364539007,0,0.68298394,
4382,24,0,0,0.352398524,0,0.562388019,
4383,59,0,0,0.24494382,0,0.542921967,
4384,58,0,0,0.24494382,0,0.713769313,
4385,106,0,0,0.272410792,200,0.571693681,
4386,89,0,0,0.364539007,0,0.712026719,
4387,118,0,0,0.24494382,0,0.684845076,
4388,351,0,0,0.334350214,100,0.552454717,
4389,2,0,0,0.524801587,0,0.389143591,
4390,16,0,0,0.524801587,0,0.381402078,
4391,2,0,0,0.524801587,0,0.382383781,
4392,,0,0,0.202380952,0,0.55890206,
4393,,0,0,0.202380952,0,0.704794716,
4394,,0,0,0.202380952,0,0.574862979,
4395,342,0,0,0.202380952,0,0.555125363,
4396,15,0,0,0.582439678,0,0.657283046,
4397,26,0,0,0.202380952,0,0.630196976,
4398,26,0,0,0.202380952,0,0.744176105,
4399,10,0,0,0.694702602,0,0.575524864,
4400,12,0,0,0.582439678,0,0.487139275,
4401,2,0,0,0.396058014,0,0.566849128,
4402,358,0,0,0.582439678,0,0.476603075,
4403,2,0,0,0.582439678,0,0.504338847,
4404,6,0,0,0.582439678,0,0.525915967,
4405,472,0,0,0.396058014,0,0.512620778,
4406,8,0,0,0.396058014,0,0.506579201,
4407,8,0,0,0.396058014,0,,
4408,8,0,0,0.582439678,0,0.51042168,
4409,8,0,0,0.582439678,0,0.45760799,
4410,8,0,0,0.582439678,0,0.654451259,
4411,5,0,0,0.582439678,0,0.510663769,
4412,5,0,0,0.582439678,0,0.599576144,
4413,29,0,0,0.371958285,0,0.503213214,
4414,14,0,0,0.371958285,0,0.657264524,
4415,14,0,0,0.371958285,0,0.498084574,
4416,26,0,0,0.202380952,0,0.629608277,
4417,26,0,0,0.202380952,0,0.542005695,
4418,39,0,0,0.40969697,0,0.650281758,
4419,39,0,0,0.40969697,0,0.501125591,
4420,17,0,0,0.202380952,0,0.635377437,
4421,17,0,0,0.202380952,0,0.53980868,
4422,98,502.7,0,0.40969697,0,0.674956525,
4423,98,502.7,0,0.40969697,0,0.530949044,
4424,99,0,0,0.202380952,0,0.632972355,
4425,99,0,0,0.202380952,0,0.457999129,
4426,21,502.7,0,0.40969697,0,0.442313487,
4427,21,502.7,0,0.40969697,0,0.511986693,
4428,473,0,0,0.582439678,0,0.522547252,
4429,422,0,0,0.396058014,0,0.525608666,
4430,2,0,0,0.396058014,0,0.556074567,
4431,18,0,0,0.396058014,0,0.538761178,
4432,476,0,0,0.582439678,0,0.573299299,
4433,7,0,0,0.582439678,0,0.532437898,
4434,2,0,0,0.396058014,0,0.555513856,
4435,26,0,0,0.202380952,0,0.526061859,
4436,18,0,0,0.582439678,0,0.538527326,
4437,5,0,0,0.396058014,0,0.546417392,
4438,13,866.65,0,0.697573657,200,0.588100637,
4439,7,866.65,0,0.697573657,200,0.548459667,
4440,84,0,0,0.628818737,200,0.308532163,
4441,17,0,0,0.628818737,0,0.444677859,
4442,14,0,0,0.274161736,0,0.790652413,
4443,16,0,0,0.274161736,0,0.485983714,
4444,19,0,0,0.274161736,0,0.469339414,
4445,19,0,0,0.274161736,0,0.795427642,
4446,596,0,0,0.39021164,300,0.729495855,
4447,596,0,0,0.39021164,300,0.038028753,
4448,596,0,0,0.39021164,300,0.607597039,
4449,7996,12296.35,8379.5,0.651525707,55,0.489438752,
4450,7996,12296.35,8379.5,0.651525707,55,0.472913997,
4451,7996,12296.35,8379.5,0.651525707,55,0.538525168,
4452,7996,12296.35,8379.5,0.651525707,55,0.414096229,
4453,7996,12296.35,8379.5,0.651525707,55,0.322343693,
4454,7996,12296.35,8379.5,0.651525707,55,,
4455,7996,12296.35,8379.5,0.651525707,55,0.505346138,
4456,86,910.25,0,0.620327103,0,0.462193679,
4457,86,910.25,0,0.620327103,0,,
4458,1225,0,0,0.723076923,200,0.731908189,
4459,1198,0,0,0.429755491,0,0.544058222,
4460,1198,0,0,0.723076923,200,0.722144479,
4461,24,0,0,0.507210548,200,0.542693348,
4462,449,0,0,0.723076923,200,0.465864581,
4463,449,0,0,0.723076923,200,,
4464,74,0,0,0.262467192,0,0.484643507,
4465,8,0,0,0.262467192,0,0.460425786,
4466,743,0,0,0.605098605,0,0.672994332,
4467,295,0,0,0.693096647,0,0.58740912,
4468,292,0,0,0.728435823,0,0.72541136,
4469,754,0,0,0.552926526,344,0.693546464,
4470,530,0,0,0.693096647,168,0.576045207,
4471,464,0,0,0.576243321,0,0.728764241,
4472,92,0,0,0.728435823,0,0.597275606,
4473,92,0,0,0.728435823,0,0.687466228,
4474,179,0,0,0.605098605,0,0.86960821,
4475,2063,0,0,0.520859671,393,0.663150615,
4476,2063,0,0,0.520859671,393,0.583492949,
4477,2063,0,0,0.520859671,393,0.732361253,
4478,2063,0,0,0.520859671,393,0.612069809,
4479,2063,0,0,0.520859671,393,,
4480,2063,0,0,0.520859671,393,,
4481,2063,0,0,0.520859671,393,0.657560135,
4482,2063,0,0,0.520859671,393,0.484971396,
4483,2937,0,0,0.651525707,400,0.644612794,
4484,2937,0,0,0.651525707,400,0.057731827,
4485,2937,0,0,0.651525707,400,0.252131724,
4486,2937,0,0,0.651525707,400,0.576377465,
4487,2307,0,0,0.520859671,393,0.448519899,
4488,2307,0,0,0.520859671,393,0.718764494,
4489,2307,0,0,0.520859671,393,0.648378347,
4490,2307,0,0,0.520859671,393,0.747994948,
4491,2307,0,0,0.520859671,393,,
4492,2307,0,0,0.520859671,393,0.72037037,
4493,2307,0,0,0.520859671,393,0.5545546,
4494,13,866.65,0,0.694702602,0,0.775418686,
4495,13,866.65,0,0.694702602,0,,
4496,20,0,0,0.697573657,0,0.571962079,
4497,10,0,0,0.694702602,0,0.551062991,
4498,11,0,0,0.697573657,0,0.569868943,
4499,13,0,0,0.694702602,0,0.549130721,
4500,13,469.45,0,0.697573657,0,0.571800949,
4501,11,0,0,0.481346013,0,0.62686742,
4502,11,0,0,0.481346013,0,0.547563271,
4503,1800,0,0,0.095851216,300,0.475000183,
4504,1800,0,0,0.095851216,300,0.511227055,
4505,1800,0,0,0.095851216,300,0.542302291,
4506,2353,0,0,0.138087387,180,0.494385663,
4507,2353,0,0,0.138087387,180,0.561617123,
4508,2353,0,0,0.138087387,180,0.547167385,
4509,2267,0,0,0.138087387,180,0.639674518,
4510,2267,0,0,0.138087387,180,0.743643594,
4511,2267,0,0,0.138087387,180,0.699744738,
4512,2267,0,0,0.138087387,180,0.585350529,
4513,2267,0,0,0.138087387,180,0.57468228,
4514,3293,0,0,0.565506453,0,0.402625946,
4515,346,0,0,0.565506453,0,0.412183891,
4516,365,0,0,0.565506453,0,0.736941031,
4517,62,0,0,0.565506453,0,0.73244581,
4518,1898,0,0,0.041257367,300,0.504666904,
4519,1898,0,0,0.041257367,300,0.558239758,
4520,1898,0,0,0.041257367,300,0.534039542,
4521,1601,0,0,0.138087387,219,0.622098565,
4522,1601,0,0,0.138087387,219,0.724886024,
4523,1601,0,0,0.138087387,219,0.663994564,
4524,1601,0,0,0.138087387,219,0.47555236,
4525,1601,0,0,0.138087387,219,0.563081314,
4526,1601,0,0,0.138087387,219,0.560749207,
4527,1526,0,0,0.238628873,228,0.602140589,
4528,1526,0,0,0.238628873,228,0.688414872,
4529,1526,0,0,0.238628873,228,0.700927063,
4530,1526,0,0,0.238628873,228,0.431905594,
4531,1526,0,0,0.238628873,228,0.551492736,
4532,1526,0,0,0.238628873,228,0.578551328,
4533,5391,0,0,0.194335938,350,0.546955529,
4534,5391,0,0,0.194335938,350,0.607028338,
4535,5391,0,0,0.194335938,350,0.496353912,
4536,5171,0,0,0.194335938,350,0.562728343,
4537,5171,0,0,0.194335938,350,0.674591202,
4538,5171,0,0,0.194335938,350,0.556910187,
4539,5171,0,0,0.194335938,350,0.417124005,
4540,5171,0,0,0.194335938,350,0.479656317,
4541,5171,0,0,0.194335938,350,0.477246547,
4542,3993,0,0,0.230235043,183,0.417112206,
4543,26,0,0,0.49937578,0,0.340552194,
4544,26,0,0,0.495514148,0,0.644582196,
4545,36,668.4,0,0.495514148,0,0.644207499,
4546,33,668.4,0,0.49937578,0,0.333338909,
4547,5,0,0,0.495514148,0,0.639527432,
4548,6,0,0,0.49937578,0,0.339212231,
4549,7,0,0,0.582439678,0,0.276164662,
4550,7,0,0,0.582439678,0,0.541017665,
4551,12,0,0,0.495514148,0,0.637379077,
4552,5,0,0,0.49937578,0,0.346989777,
4553,5,0,0,0.495514148,0,0.616191588,
4554,5,0,0,0.431226766,0,0.345149269,
4555,27,0,0,0.495514148,0,0.628304891,
4556,15,0,0,0.431226766,0,0.336754319,
4557,11,0,0,0.582439678,0,0.541103396,
4558,12,0,0,0.582439678,0,0.30837171,
4559,31,0,0,0.431226766,0,0.353894008,
4560,26,0,0,0.371958285,0,0.622228839,
4561,279,0,0,0.371958285,0,0.604837282,
4562,282,0,0,0.426985008,0,0.359171067,
4563,4,0,0,0.426985008,0,0.330366726,
4564,5,0,0,0.371958285,0,0.591679739,
4565,5,0,0,0.371958285,0,0.405394978,
4566,9,0,0,0.371958285,0,0.594320929,
4567,9,0,0,0.371958285,0,0.399623903,
4568,13,0,0,0.426985008,0,0.341111443,
4569,8,0,0,0.371958285,0,0.586722676,
4570,19,0,0,0.426985008,0,0.329415722,
4571,61,981.05,0,0.371958285,0,0.602083888,
4572,62,1191.3,0,0.396058014,0,0.332182371,
4573,11,0,0,0.396058014,0,0.316313672,
4574,12,0,0,0.396058014,0,0.556100862,
4575,13,0,0,0.371958285,0,0.554467629,
4576,14,0,0,0.396058014,0,0.328231477,
4577,18,0,0,0.371958285,0,0.549044401,
4578,18,0,0,0.396058014,0,0.313980362,
4579,5,0,0,0.396058014,0,0.318279593,
4580,8,0,0,0.371958285,0,0.53826033,
4581,59,0,0,0.111342352,0,0.313865033,
4582,59,0,0,0.111342352,0,0.149584844,
4583,59,0,0,0.111342352,0,0.709043073,
4584,53,0,0,0.111342352,0,0.358258888,
4585,53,0,0,0.111342352,0,0.367622064,
4586,22,0,0,0.208029197,0,0.35129137,
4587,22,0,0,0.208029197,0,0.371465808,
4588,25,0,0,0.111342352,0,0.325458106,
4589,25,0,0,0.111342352,0,0.143754307,
4590,25,0,0,0.111342352,0,0.700563608,
4591,9,235.55,0,0.539805825,0,0.497947463,
4592,9,235.55,0,0.539805825,0,0.343772257,
4593,108,0,0,0.196926033,0,0.579674509,
4594,108,0,0,0.196926033,0,0.645236572,
4595,108,0,0,0.196926033,0,0.379226444,
4596,100,0,0,0.196926033,0,0.49152198,
4597,100,0,0,0.196926033,0,0.343741074,
4598,83,0,0,0.160583942,0,0.540436036,
4599,29,0,0,0.208029197,0,0.270587359,
4600,29,0,0,0.208029197,0,,
4601,30,0,0,0.208029197,0,0.379589884,
4602,30,0,0,0.208029197,0,0.373034519,
4603,30,0,0,0.208029197,0,0.641805315,
4604,97,0,0,0.196926033,0,0.490145679,
4605,97,0,0,0.196926033,0,0.347518938,
4606,69,0,0,0.111342352,0,0.176142944,
4607,69,0,0,0.111342352,0,0.097181611,
4608,69,0,0,0.111342352,0,0.469878012,
4609,70,0,0,0.111342352,0,0.418404173,
4610,70,0,0,0.111342352,0,0.581048044,
4611,70,0,0,0.111342352,0,0.591040787,
4612,59,0,0,0.160583942,0,0.545963246,
4613,117,0,0,0.160583942,0,0.579509165,
4614,50,235.55,0,0.196926033,0,0.490441975,
4615,50,235.55,0,0.196926033,0,0.341974077,
4616,65,0,0,0.196926033,0,0.592370516,
4617,65,0,0,0.196926033,0,0.312379597,
4618,90,0,0,0.503626943,0,0.46518758,
4619,87,0,0,0.573416841,0,0.583609181,
4620,1099,0,0,0.458048976,450,0.547198834,
4621,1099,0,0,0.458048976,450,0.510391918,
4622,1205,0,0,0.279346867,345,0.404214211,
4623,1205,0,0,0.279346867,345,0.662268327,
4624,662,0,0,0.503626943,200,0.494359782,
4625,654,0,0,0.279346867,200,0.537624149,
4626,754,0,0,0.458048976,367,0.477439945,
4627,754,0,0,0.458048976,367,0.465371397,
4628,916,0,0,0.279346867,329,0.499133431,
4629,916,0,0,0.279346867,329,0.731677497,
4630,1493,0,0,0.450666667,200,0.604268919,
4631,1493,0,0,0.450666667,200,0.608703595,
4632,1808,0,0,0.138186065,200,0.617296612,
4633,1808,0,0,0.138186065,200,0.612406871,
4634,706,0,0,0.20974478,205,0.624614299,
4635,706,0,0,0.20974478,205,0.631878327,
4636,8272,0,0,0.194335938,301,0.661856383,
4637,8272,0,0,0.194335938,301,0.601878576,
4638,8272,0,0,0.194335938,301,0.523280524,
4639,8272,0,0,0.194335938,301,0.599888788,
4640,8272,0,0,0.194335938,301,0.503056593,
4641,1061,0,0,0.138186065,200,0.599024906,
4642,1061,0,0,0.138186065,200,0.599288434,
4643,650,0,0,0.138186065,187,0.619033867,
4644,650,0,0,0.138186065,187,0.612908432,
4645,713,0,0,0.458048976,450,0.553666039,
4646,713,0,0,0.458048976,450,0.525566378,
4647,674,0,0,0.279346867,345,0.394659122,
4648,674,0,0,0.279346867,345,0.652857874,
4649,2895,0,0,0.20974478,292,0.660337494,
4650,2895,0,0,0.20974478,292,0.665723405,
4651,678,0,0,0.458048976,0,0.592655333,
4652,678,0,0,0.458048976,0,0.57842767,
4653,1063,0,0,0.138186065,200,0.60506278,
4654,1063,0,0,0.138186065,200,0.58859793,
4655,4473,0,0,0.20974478,350,0.663272409,
4656,4473,0,0,0.20974478,350,0.689009254,
4657,61,0,0,0.573416841,0,0.614164615,
4658,28760,0,0,0.194335938,210,0.679051679,
4659,28760,0,0,0.194335938,210,0.644147428,
4660,28760,0,0,0.194335938,210,0.449985828,
4661,28760,0,0,0.194335938,210,0.515573105,
4662,718,0,0,0.503626943,0,0.46917452,
4663,824,0,0,0.279346867,200,0.539858904,
4664,415,0,0,0.458048976,367,0.480893172,
4665,285,0,0,0.279346867,0,0.477823221,
4666,5244,0,0,0.194335938,350,0.672805012,
4667,5244,0,0,0.194335938,350,0.655116021,
4668,1735,0,0,0.20974478,316,0.649109336,
4669,1735,0,0,0.20974478,316,0.654298294,
4670,1293,0,0,0.138186065,200,0.613950452,
4671,1293,0,0,0.138186065,200,0.612378985,
4672,233,648.4,0,0.628818737,200,0.533834645,
4673,259,1238.1,0,0.694702602,200,0.764681428,
4674,418,1466.1,0,0.628818737,200,0.540183851,
4675,344,1130.1,0,0.396058014,200,0.76829932,
4676,189,1331.55,0,0.427442529,200,0.532787559,
4677,206,1058,0,0.396058014,200,0.714137655,
4678,227,1046.35,0,0.427442529,200,0.526084878,
4679,232,563.2,0,0.396058014,200,0.708130808,
4680,251,582.75,0,0.427442529,200,0.528352452,
4681,254,582.75,0,0.396058014,200,0.703217732,
4682,351,497.1,0,0.427442529,200,0.530002001,
4683,333,497.1,0,0.396058014,200,0.700906807,
4684,313,504.5,0,0.426985008,0,0.537254902,
4685,163,504.5,0,0.396058014,0,0.703368903,
4686,157,689.7,0,0.426985008,0,0.52892935,
4687,160,689.7,0,0.396058014,0,0.703368903,
4688,72,1191.3,0,0.426985008,0,0.509154773,
4689,69,1191.3,0,0.396058014,0,0.701929438,
4690,79,742.55,0,0.371958285,0,0.467976524,
4691,81,742.55,0,0.371958285,0,0.733530968,
4692,70,396.45,0,0.371958285,0,0.463588102,
4693,65,396.45,0,0.371958285,0,0.744745306,
4694,40,383.15,0,0.40969697,0,0.477992308,
4695,35,383.15,0,0.40969697,0,0.744745306,
4696,126,502.95,0,0.40969697,0,0.467032369,
4697,64,1191.3,0,0.426985008,0,0.49954693,
4698,58,1191.3,0,0.371958285,0,0.711215375,
4699,147,0,0,0.565506453,0,0.738622205,
4700,117,0,0,0.565506453,0,0.733731225,
4701,80,0,0,0.565506453,0,0.650599861,
4702,146,0,0,0.565506453,0,,
4703,142,0,0,0.565506453,0,0.749188215,
4704,154,0,0,0.565506453,0,0.738032656,
4705,469,0,0,0.760368664,0,0.778447692,
4706,50,0,0,0.576776165,0,0.452040594,
4707,50,0,0,0.576776165,0,0.584648369,
4708,19,0,0,0.576776165,0,0.604355123,
4709,19,0,0,0.576776165,0,0.456310212,
4710,21,0,0,0.576776165,0,0.586239706,
4711,12,0,0,0.576776165,0,0.457384324,
4712,9,0,0,0.576776165,0,0.579152911,
4713,19,0,0,0.693785311,0,0.69121522,
4714,5,0,0,0.576776165,0,0.595157277,
4715,33,0,0,0.576776165,0,0.612524445,
4716,5,0,0,0.576776165,0,0.454870172,
4717,18,0,0,0.693785311,200,0.410571026,
4718,11,0,0,0.576776165,0,0.453326064,
4719,11,0,0,0.576776165,0,0.586562345,
4720,15,0,0,0.576776165,0,0.416217928,
4721,16,0,0,0.576776165,0,0.662990725,
4722,21,0,0,0.576776165,0,0.453945303,
4723,16,0,0,0.576776165,0,0.414826974,
4724,311,0,0,0.693785311,200,0.425220453,
4725,10,0,0,0.576776165,0,0.42194841,
4726,11,0,0,0.576776165,0,0.593093913,
4727,14,0,0,0.576776165,0,0.451038236,
4728,4,0,0,0.576776165,0,0.605192866,
4729,64,0,0,0.203525641,0,0.682099833,
4730,64,0,0,0.203525641,0,0.541442109,
4731,323,0,0,0.486486486,0,0.500107607,
4732,373,0,0,0.486486486,0,0.705465871,
4733,202,0,0,0.486486486,0,0.688940162,
4734,847,0,0,0.486486486,0,0.491756174,
4735,1008,0,0,0.486486486,0,0.687412969,
4736,4570,0,0,0.518356279,267,0.570226786,
4737,2776,0,0,0.657228018,257,0.566903719,
4738,1817,4597.95,0,0.657228018,236,0.568072021,
4739,1651,4597.95,0,0.518356279,198,0.557391779,
4740,1651,4597.95,0,0.518356279,198,,
4741,1651,4597.95,0,0.518356279,198,0.862340871,
4742,1651,4597.95,0,0.518356279,198,0.679709407,
4743,895,0,0,0.657228018,173,0.593951502,
4744,971,0,0,0.518356279,98,0.42759039,
4745,204,0,0,0.518356279,114,0.596213437,
4746,204,0,0,0.518356279,73,0.516588365,
4747,1871,0,0,0.518356279,200,0.575557284,
4748,1818,0,0,0.657228018,187,0.609408295,
4749,32,0,0,0.345927792,0,0.565517392,
4750,43,0,0,0.345927792,0,0.561925706,
4751,80,0,0,0.345927792,0,0.547730042,
4752,48,0,0,0.345927792,0,0.55115503,
4753,37,0,0,0.352398524,0,0.482031746,
4754,39,0,0,0.352398524,0,0.583040123,
4755,16,0,0,0.352398524,0,0.546124339,
4756,53,0,0,0.380586592,0,0.68709063,
4757,53,0,0,0.380586592,0,0.774266873,
4758,47,0,0,0.427051672,0,0.5417152,
4759,51,0,0,0.427051672,0,0.557118877,
4760,86,0,0,0.384615385,0,0.548468653,
4761,60,0,0,0.435797665,0,0.548844819,
4762,15,0,0,0.427051672,0,0.527721172,
4763,15,0,0,0.427051672,0,0.414757835,
4764,15,0,0,0.427051672,0,0.655468085,
4765,15,0,0,0.427051672,0,0.730678494,
4766,436,0,0,0.427051672,0,0.506892848,
4767,400,0,0,0.427051672,0,0.642479613,
4768,940,0,0,0.034144427,300,0.630312822,
4769,940,0,0,0.034144427,300,0.255039031,
4770,1024,0,0,0.019291162,300,0.654621084,
4771,1024,0,0,0.019291162,300,0.261826508,
4772,2915,0,0,0.034144427,300,0.623222661,
4773,2915,0,0,0.034144427,300,0.257239465,
4774,1053,0,0,0.034144427,300,0.653080291,
4775,1053,0,0,0.034144427,300,0.262423096,
4776,32,0,0,0.427051672,0,0.530265398,
4777,28,0,0,0.427051672,0,0.595995983,
4778,402,0,0,0.427051672,0,0.534791321,
4779,402,0,0,0.427051672,0,0.454725275,
4780,402,0,0,0.427051672,0,0.630565533,
4781,3165,0,0,0.242895204,231,0.213092404,
4782,23,0,0,0.427051672,0,0.535812179,
4783,23,0,0,0.427051672,0,0.339249204,
4784,12,0,0,0.427051672,0,0.656265849,
4785,12,0,0,0.427051672,0,0.74550783,
4786,3,0,0,0.427051672,0,0.614690754,
4787,3,0,0,0.427051672,0,0.701552621,
4788,3,0,0,0.427051672,0,0.532727469,
4789,3,0,0,0.427051672,0,0.446178266,
4790,25,0,0,0.380586592,0,0.517392828,
4791,25,0,0,0.380586592,0,0.326663315,
4792,19,0,0,0.427051672,0,0.664051744,
4793,19,0,0,0.427051672,0,0.75918858,
4794,2273,0,0,0.008362676,350,0.690137177,
4795,2273,0,0,0.008362676,350,0.25873994,
4796,917,0,0,0.334350214,171,0.242110261,
4797,25,0,0,0.396058014,0,0.621321054,
4798,21,100.35,0,0.694702602,0,0.469345142,
4799,21,100.35,0,0.694702602,0,0.547594593,
4800,17,100.35,0,0.694702602,0,0.578222261,
4801,17,100.35,0,0.694702602,0,0.764681428,
4802,460,5999.8,0,0.694702602,200,0.457552498,
4803,460,5999.8,0,0.694702602,200,,
4804,460,5999.8,0,0.694702602,200,0.545863901,
4805,540,5999.8,0,0.694702602,200,0.684774356,
4806,540,5999.8,0,0.694702602,200,0.654965962,
4807,540,5999.8,0,0.694702602,200,,
4808,540,5999.8,0,0.694702602,200,0.761320084,
4809,43,0,0,0.576243321,0,0.601341885,
4810,43,0,0,0.576243321,0,0.532105236,
4811,45,0,0,0.576243321,0,0.837812155,
4812,45,0,0,0.576243321,0,0.785102676,
4813,1221,0,0,0.693096647,200,0.896398784,
4814,1221,0,0,0.693096647,200,0.828745158,
4815,3757,0,0,0.230235043,183,0.507864196,
4816,3757,0,0,0.230235043,183,0.394964656,
4817,3757,0,0,0.230235043,183,0.64793891,
4818,3757,0,0,0.230235043,183,0.60049585,
4819,3728,0,0,0.138087387,200,0.700304019,
4820,3728,0,0,0.138087387,200,0.759417922,
4821,3728,0,0,0.138087387,200,0.724869435,
4822,35,0,0,0.576243321,0,0.658645785,
4823,35,0,0,0.576243321,0,0.53233094,
4824,29,0,0,0.576243321,0,0.842582337,
4825,29,0,0,0.576243321,0,0.794495187,
4826,1140,0,0,0.693096647,200,0.772308048,
4827,1140,0,0,0.693096647,200,0.650888345,
4828,1140,0,0,0.693096647,200,0.52893501,
4829,1164,0,0,0.693096647,200,0.95284215,
4830,1164,0,0,0.693096647,200,0.838945055,
4831,481,0,0,0.693096647,170,0.637725334,
4832,481,0,0,0.693096647,170,0.526822193,
4833,513,0,0,0.693096647,200,0.809612763,
4834,513,0,0,0.693096647,200,0.800545283,
4835,1446,0,0,0.230235043,200,0.40420898,
4836,1518,0,0,0.230235043,185,0.412333234,
4837,201,0,0,0.542129796,0,0.557509444,
4838,201,0,0,0.542129796,0,0.534058108,
4839,205,0,0,0.542129796,0,0.883751797,
4840,205,0,0,0.542129796,0,0.810115747,
4841,189,0,0,0.429064039,0,0.585786379,
4842,189,0,0,0.429064039,0,0.545984264,
4843,187,0,0,0.429064039,0,0.83356623,
4844,187,0,0,0.429064039,0,0.775972166,
4845,261,0,0,0.565506453,0,0.426222123,
4846,394,0,0,0.230235043,200,0.412407905,
4847,306,0,0,0.542129796,0,0.54071045,
4848,306,0,0,0.542129796,0,0.535697757,
4849,369,0,0,0.542129796,0,0.880515785,
4850,369,0,0,0.542129796,0,0.81901468,
4851,129,0,0,0.542129796,0,0.567793658,
4852,129,0,0,0.542129796,0,0.543301853,
4853,158,0,0,0.542129796,0,0.865678726,
4854,158,0,0,0.542129796,0,0.794949134,
4855,1097,0,0,0.693096647,200,0.614867949,
4856,1097,0,0,0.693096647,200,0.525370919,
4857,1100,0,0,0.693096647,200,0.871339589,
4858,1100,0,0,0.693096647,200,0.820884703,
4859,34,0,0,0.576243321,0,0.809520651,
4860,34,0,0,0.576243321,0,0.772083216,
4861,225,0,0,0.138087387,200,0.649936226,
4862,225,0,0,0.138087387,200,0.583270834,
4863,195,0,0,0.429064039,0,0.767608204,
4864,195,0,0,0.429064039,0,0.727243989,
4865,124,0,0,0.565506453,0,,
4866,125,0,0,0.565506453,0,0.427939566,
4867,183,0,0,0.576243321,0,0.581246744,
4868,183,0,0,0.576243321,0,0.534783646,
4869,117,0,0,0.576243321,0,0.848312375,
4870,117,0,0,0.576243321,0,0.799976018,
4871,566,0,0,0.542129796,200,0.535666374,
4872,566,0,0,0.542129796,200,0.528887669,
4873,423,0,0,0.542129796,200,0.872073453,
4874,423,0,0,0.542129796,200,0.830088687,
4875,498,0,0,0.576243321,0,0.553793782,
4876,498,0,0,0.576243321,0,0.518978871,
4877,4049,0,0,0.230235043,185,0.741602663,
4878,219,0,0,0.429064039,0,0.621144258,
4879,219,0,0,0.429064039,0,0.568549227,
4880,193,0,0,0.429064039,0,0.810802099,
4881,193,0,0,0.429064039,0,0.753190766,
4882,366,0,0,0.693096647,200,0.620202703,
4883,366,0,0,0.693096647,200,0.526814934,
4884,372,0,0,0.693096647,164,0.851405254,
4885,372,0,0,0.693096647,164,0.818968737,
4886,54,0,0,0.424221922,0,0.591143542,
4887,54,0,0,0.424221922,0,0.601933218,
4888,20,0,0,0.424221922,0,0.581427889,
4889,6,0,0,0.208029197,0,0.577047645,
4890,20,0,0,0.659867696,0,0.55528575,
4891,21,0,0,0.659867696,0,0.521863999,
4892,1018,0,0,0.542129796,200,0.578299576,
4893,1018,0,0,0.542129796,200,0.124302739,
4894,1018,0,0,0.542129796,200,0.546578061,
4895,338,0,0,0.594646272,0,0.400686986,
4896,338,0,0,0.594646272,0,0.510667467,
4897,338,0,0,0.594646272,0,0.112888704,
4898,338,0,0,0.594646272,0,0.560583122,
4899,338,0,0,0.594646272,0,0.468406159,
4900,393,0,0,0.650373388,0,0.892881411,
4901,393,0,0,0.650373388,0,0.544986669,
4902,393,0,0,0.650373388,0,0.78323727,
4903,393,0,0,0.650373388,0,0.88430806,
4904,393,0,0,0.650373388,0,0.781599762,
4905,393,0,0,0.650373388,0,0.508338446,
4906,835,0,0,0.544898739,185,0.531850331,
4907,835,0,0,0.544898739,185,0.059674066,
