,AGENCY_ID,ARRIVAL_TIME_DEV,AVG_HH_SIZE,BART_FROMS,BART_TOS,BIKERACK,CALTRAIN_OFF,CALTRAIN_ON,CAPACITY,CROWDED,CROWDHOURS,DEPARTURE_TIME_DEV,DIR,DOORCYCLES,DOW,DWELL,DWELL_S,EDD_EMP,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,EOL,FARE,FREQ_S,FULLFARE_REV,HEADWAY_S,HH_DEN_ACS,HU_DEN_ACS,IMP_TRIP_STOPS,LOAD_ARR,LOAD_DEP,MONTH,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,NUMDAYS,NUM_BUS_STOPS,OBSDAYS,OBS_TRIP_STOPS,OCC_RATE,OFF,ON,ONTIME5,PASSDELAY_ARR,PASSDELAY_DEP,PASSHOURS,PASSMILES,POP_DEN_ACS,RDBRDNGS,ROUTE_LONG_NAME,ROUTE_SHORT_NAME,ROUTE_TYPE,RUNSPEED,RUNSPEED_S,RUNTIME,RUNTIME_S,SEQ,SERVMILES,SERVMILES_S,SOL,STOPNAME,STOPNAME_AVL,STOP_ID,TIMEPOINT,TOTSPEED,TOTSPEED_S,TOTTIME,TOTTIME_S,TRIP_HEADSIGN,TRIP_STOPS,Total_Housing_Units,Total_Pop,VAC_RATE,VC,WAITHOURS,WGT_TRIP_STOPS,WHEELCHAIR,HOURLY_AVG_ON_PARK,TRANSBAY,HOUSING_09_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,SHR_HH_0VEH,SHR_INCOME_0_15,SHR_INCOME_100P,SHR_INCOME_15_50,SHR_INCOME_50_100,12_HR_OFF_PUB_PARK,1_HR_OFF_PUB_PARK,2_HR_OFF_PUB_PARK,3_HR_OFF_PUB_PARK,4_HR_OFF_PUB_PARK,DAY_OFF_PUB_PARK,DAY_DISCOUNT_OFF_PUB_PARK,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED
11759,SFMTA,5.24395,2.040583675330597,0.0,0.0,0.0,0.0,0.0,113.4,0.0,0.0,5.24395,1,0.0,1,0.0,0.0,,177.8458609461161,1.8283029917562004,1.4057485402561425,7.980192202684328,0,2.0,2.2222222222222223,0.0,27.0,4.257852563982507,4.745185438382694,0.0,87.25,87.1,2009-11-01,359.0,345.0,20,1.0,13.0,1,0.8972995090016367,0.15,0.0,0.25999999999999995,0.0,0.0,1.4131500000000004,30.97375000000001,8.688504434027234,0.0,OWL,91,3,22.21,25.06,8.6295,8.500000000000004,58,3.195,3.55,0,3RD ST&GENE FRIEND WY,3RD ST&GENE FRIEND WY NE-,7321,0.0,22.21,25.06,8.6295,8.500000000000004,VAN NESS & CHESTNUT,10,2444.0,4475.0,0.10270049099836334,0.1384920634920635,0.0,9.0,0.0,0.0,0.0,10.116742568167437,0.19516643866849065,0.0756953944368445,0.5189238486092111,0.2188782489740082,0.18650250797993612,3600.0,300.0,600.0,900.0,1200.0,3600.0,3600.0,0.9826290491237836,11.790478164906485,30.6,1.846153846
11908,SFMTA,-4.747736842105264,1.923277661795407,0.0,0.0,0.0,0.0,0.0,353.8823529411765,0.0,0.0,3.383166666666667,0,71.03333333333332,1,0.0,0.0,,142.72141897166955,13.507073074029947,59.024774788755074,63.108052545180385,0,2.0,6.063829787234044,201.53333333333336,9.89473684210526,9.976491271521994,10.601323710239443,0.0,0.6666666666666666,101.43333333333334,2009-11-01,0.0,0.0,20,3.0,15.0,2,0.9410609037328096,0.0,100.76666666666668,0.9035087719298244,81.12416666666667,356.01083333333327,0.0,0.0,19.1875628056151,7.916666666666666,SAN BRUNO B EXP,9BX,3,0.0,0.0,0.0,0.0,1,0.0,0.0,1,KEARNY ST & NORTH POINT ST,KEARNY ST&NORTH POINT ST,4823,1.0,0.0,0.0,0.0,0.0,CITY COLLEGE,19,2036.0,3685.0,0.05893909626719057,0.0003732736095558044,8.620555555555555,19.0,0.0,249.0,0.0,127.77459472559484,0.4462421711899791,0.2301670146137787,0.2484342379958247,0.267223382045929,0.2541753653444677,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,10.670982110838652,40.13771852176756,26.0,
12008,SFMTA,6.081140350877192,1.923277661795407,0.0,0.0,0.0,0.0,0.0,197.89473684210535,0.0,0.0,13.680657894736845,1,51.18421052631579,1,0.0,0.0,,142.72141897166955,13.507073074029947,59.024774788755074,63.108052545180385,1,2.0,5.915492957746481,0.0,10.14285714285714,9.976491271521994,10.601323710239443,0.0,52.5,0.1973684210526316,2009-11-01,0.0,0.0,20,3.0,19.0,2,0.9410609037328096,52.30263157894736,0.0,0.5570175438596491,0.0,0.0,0.6137061403508772,6.8249999999999975,19.1875628056151,0.0,SAN BRUNO B EXP,9BX,3,7.73,8.21,15.144736842105265,14.249999999999995,65,1.95,1.95,0,KEARNY ST & NORTH POINT ST,KEARNY ST&NORTH POINT ST - EOL,4823,1.0,7.73,8.21,15.144736842105265,14.249999999999995,FISHERMAN'S WHARF,15,2036.0,3685.0,0.05893909626719057,0.03723404255319149,0.0,15.0,0.0,249.0,0.0,127.77459472559484,0.4462421711899791,0.2301670146137787,0.2484342379958247,0.267223382045929,0.2541753653444677,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,10.670982110838652,40.13771852176756,26.0,
12009,SFMTA,-7.221010328844137,1.923277661795407,0.0,0.0,0.0,0.0,0.0,1633.8001651126651,0.0,0.0,0.019386617328378705,0,288.17671288288466,1,0.0,0.0,,142.72141897166955,13.507073074029947,59.024774788755074,63.108052545180385,0,2.0,4.5108927808628785,804.8844983954892,13.301136363636365,9.976491271521994,10.601323710239443,0.0,13.495746943115366,412.93799614086,2009-11-01,0.0,0.0,20,3.0,15.0,10,0.9410609037328096,3.0,402.4422491977447,0.7571290767313495,192.5235835913313,601.5760719615384,0.0,0.0,19.1875628056151,4.68303919332459,SAN BRUNO EXP,9X,3,0.0,0.0,0.0,0.0,1,0.0,0.0,1,KEARNY ST & NORTH POINT ST,KEARNY ST&NORTH POINT ST,4823,1.0,0.0,0.0,0.0,0.0,CITY COLLEGE,88,2036.0,3685.0,0.05893909626719057,0.0015617978625715571,39.050809418411866,90.67998638545244,0.0,249.0,0.0,127.77459472559484,0.4462421711899791,0.2301670146137787,0.2484342379958247,0.267223382045929,0.2541753653444677,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,10.670982110838652,40.13771852176756,26.0,
12130,SFMTA,5.156846656165649,1.923277661795407,0.0,0.0,0.0,0.0,0.0,1611.7210155857215,0.0,0.0,10.877014406362653,1,272.33694164662046,1,0.0,0.0,,142.72141897166955,13.507073074029947,59.024774788755074,63.108052545180385,1,2.0,4.845360824742269,0.0,12.382978723404255,9.976491271521994,10.601323710239443,0.0,403.54747139666665,34.451637232236315,2009-11-01,0.0,0.0,20,3.0,15.0,11,0.9410609037328096,369.0958341644304,0.0,0.4520477876547964,0.0,0.0,6.091192103513992,52.461171281566656,19.1875628056151,1.4415797301826714,SAN BRUNO EXP,9X,3,4.11,7.1,180.52060119888745,103.29999999999998,65,12.378027780250909,12.219999999999995,0,KEARNY ST & NORTH POINT ST,KEARNY ST&NORTH POINT ST - EOL,4823,1.0,4.11,7.1,180.52060119888745,103.29999999999998,FISHERMAN'S WHARF,94,2036.0,3685.0,0.05893909626719057,0.04531430968511006,0.0,95.21559830962241,0.0,249.0,0.0,127.77459472559484,0.4462421711899791,0.2301670146137787,0.2484342379958247,0.267223382045929,0.2541753653444677,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,10.670982110838652,40.13771852176756,26.0,
12282,SFMTA,2.8204814814814814,2.126975763962065,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,2.8204814814814814,1,0.0,1,0.0,0.0,,60.50030651778107,6.749959872497692,2.7579710168747043,39.44618002987245,0,2.0,2.0,0.0,30.0,6.243940016062871,6.701214864446823,0.0,51.970370370370375,51.970370370370375,2009-11-01,0.0,0.0,20,1.0,9.0,1,0.9317623956799216,0.0,0.0,0.7777777777777777,0.0,0.0,0.4015012345679013,7.6396444444444445,13.280709085798636,0.0,,L-OWL,3,19.12,16.96,3.6909629629629626,4.159999999999998,55,1.176,1.1759999999999995,0,PORTOLA DR/MCATEER HIGH SCHOOL,MCATEER HIGH SCHOOL S-MB/,6115,0.0,19.12,16.96,3.6909629629629626,4.159999999999998,EMBARCADERO STATION,8,2037.0,4037.0,0.06823760432007854,0.10311581422692533,0.0,8.0,0.0,0.0,0.0,20.10734264722781,0.1417281348788198,0.05742887249736565,0.42992623814541625,0.2291886195995785,0.2834562697576396,,,,,,,,4.76423743406092,16.226890969170835,28.5,2.581334195
12705,SFMTA,0.12133333333333332,3.9346811819595646,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.12133333333333332,0,0.0,1,0.0,0.0,,12.797062729780679,3.7377559458270313,0.06335179569198357,13.177173503932586,0,2.0,3.125,0.0,19.2,0.9563464784307236,1.3519734819494986,0.0,53.63636363636363,53.63636363636363,2009-12-01,0.0,0.0,18,1.0,1.0,0,0.7073707370737073,0.0,0.0,0.031111111111111107,0.0,0.0,3.861818181818182,124.49,3.7629184921146654,0.0,TREASURE ISLAND,108,3,40.0,27.32,11.585454545454546,35.24999999999999,3,175.58229317585304,16.049999999999994,0,TREASURE ISLAND RD/GUARD STATION,TREASURE ISLAND GATE SE-N,6684,0.0,909.32,27.32,11.585454545454546,35.24999999999999,TREASURE ISLAND,75,909.0,2530.0,0.29262926292629265,0.009876543209876543,0.0,16.0,0.0,0.0,0.0,1.8372020750675235,0.19906687402799372,0.1057542768273717,0.22083981337480565,0.3297045101088647,0.343701399688958,,,,,,,,2.0272574621434742,0.0,29.7,
12709,SFMTA,-0.530976355820106,3.9346811819595646,0.0,0.0,0.8484848484848485,0.0,0.0,1609.65,0.0,0.0,-0.4141538095238096,0,77.45957709054494,1,8.886648573837064,0.0,,0.0,0.0,0.7658196920549659,0.5105464613699773,0,2.0,3.125,49.430660712614056,19.2,0.9563464784307236,1.3519734819494986,9.0,1146.9112374013412,975.8723144914889,2009-12-01,0.0,0.0,18,2.0,1.0,0,0.7073707370737073,195.7542532661596,24.715330356307028,0.7460097883597883,14.250256129563649,17.438275916561317,12.440697133598947,245.43900480388703,3.7629184921146654,0.0,TREASURE ISLAND,108,3,20.41,13.71,38.831253855111434,73.50000000000001,7,16.23462755780068,16.800000000000004,0,AVENUE H & 9TH ST,AVENUE H&9TH ST SE-NS/PS,7557,1.0,20.41,13.71,47.7179024289485,73.50000000000001,TREASURE ISLAND,75,909.0,2530.0,0.29262926292629265,0.2388790438397581,3.2326807473641748,16.0,0.0,0.0,0.0,2.042185845479909,0.19906687402799372,0.1057542768273717,0.22083981337480565,0.3297045101088647,0.343701399688958,,,,,,,,0.0,0.0,29.7,
12719,SFMTA,-0.3458792420634924,3.9346811819595646,0.0,0.0,0.0,0.0,0.0,1589.1750000000006,0.0,0.0,-0.31413029761904754,1,19.08790936518268,1,2.3711524162615207,0.0,,0.0,0.0,0.8294233889414833,0.5529489259609889,0,2.0,3.125,60.865099819234025,19.2,0.9563464784307236,1.3519734819494986,9.0,1125.1018431241034,1143.2350379329214,2009-12-01,0.0,0.0,18,2.0,1.0,0,0.7073707370737073,12.299355100799445,30.432549909617013,0.7104432539682539,25.548883592457965,27.88779558956771,12.749688513290012,198.01792438984225,3.7629184921146654,0.0,TREASURE ISLAND,108,3,16.54,13.56,46.23494227619946,54.75000000000001,9,13.401126775873498,12.375,0,9TH ST & AVENUE H,9TH ST&AVENUE H SW-NS/SB,3229,0.0,16.54,13.56,48.60609469246098,54.75000000000001,TRANSBAY TERMINAL,75,909.0,2530.0,0.29262926292629265,0.2373775552196188,4.0051987046812085,19.0,0.0,0.0,0.0,2.2117957038439555,0.19906687402799372,0.1057542768273717,0.22083981337480565,0.3297045101088647,0.343701399688958,,,,,,,,0.0,0.0,29.7,
12720,SFMTA,-0.35700807275132274,3.9346811819595646,0.0,0.0,0.0,0.0,0.0,1589.1750000000006,0.0,0.0,-0.30875427116402104,1,20.864807354902226,1,3.6673822823655486,0.0,,0.0,0.0,1.0668479892351117,0.7112319928234077,0,2.0,3.125,148.84193507807453,19.2,0.9563464784307236,1.3519734819494986,9.0,1143.2350379329214,1212.158398329101,2009-12-01,0.0,0.0,18,0.0,1.0,0,0.7073707370737073,5.497607142857144,74.42096753903726,0.7266326719576719,136.91941808502278,157.67130157662038,8.107703679109717,98.31821326223124,3.7629184921146654,0.0,TREASURE ISLAND,108,3,13.48,12.5,25.484546765872626,45.0,10,6.548277856392733,9.375,0,AVENUE H & 6TH ST,AVENUE H&6TH ST NW-NS/SB,3674,0.0,13.48,12.5,29.151929048238173,45.0,TRANSBAY TERMINAL,75,909.0,2530.0,0.29262926292629265,0.2412246829596036,10.387449539096119,19.0,0.0,0.0,0.0,2.8449279712936306,0.19906687402799372,0.1057542768273717,0.22083981337480565,0.3297045101088647,0.343701399688958,,,,,,,,0.0,0.0,29.7,
12721,SFMTA,-0.5542515185185185,3.9346811819595646,0.0,0.0,1.49375,0.0,0.0,1589.1750000000006,0.0,0.0,-0.5537070740740742,1,0.8189583333333335,1,0.03791666666666667,0.0,,0.0,0.0,0.0002288778595819312,0.00015258523972128742,0,2.0,3.125,0.5357142857142857,19.2,0.9563464784307236,1.3519734819494986,9.0,1212.158398329101,1211.2595888052915,2009-12-01,0.0,0.0,18,1.0,1.0,0,0.7073707370737073,1.1666666666666667,0.26785714285714285,0.7059293650793651,0.3696428571428571,0.3696428571428571,7.419073074428352,151.5197997911376,3.7629184921146654,0.0,TREASURE ISLAND,108,3,21.73,13.66,26.23978926837892,43.5,11,9.517845721501065,9.900000000000002,0,AVENUE H & 4TH ST,AVENUE H&4TH ST NW-NS/SB,3673,0.0,21.73,13.66,26.277705935045585,43.5,TRANSBAY TERMINAL,75,909.0,2530.0,0.29262926292629265,0.25566043083900225,0.02232142857142857,19.0,0.0,0.0,0.0,0.0006103409588851497,0.19906687402799372,0.1057542768273717,0.22083981337480565,0.3297045101088647,0.343701399688958,,,,,,,,0.0,0.0,29.7,
12724,SFMTA,-1.3495499007936507,3.9346811819595646,0.0,0.0,0.0,0.0,0.0,1589.1750000000006,0.0,0.0,-1.2599438809523809,1,27.05477194787877,1,6.731709071383432,0.0,,11.159557803591671,3.2594748040193497,0.055245335661344916,11.491029817559745,0,2.0,3.125,290.5850626611424,19.2,0.9563464784307236,1.3519734819494986,9.0,1277.5703207472093,1417.8163243000024,2009-12-01,0.0,0.0,18,1.0,1.0,0,0.7073707370737073,5.0465277777777775,145.2925313305712,0.5919925925925926,208.77882736641897,240.16492836593602,16.746618861157287,296.3963144133526,3.7629184921146654,0.0,TREASURE ISLAND,108,3,19.21,9.15,48.45621363875446,90.0,14,17.665121659105985,13.724999999999998,0,TREASURE ISLAND RD/GUARD STATION,TREASURE ISLAND MAIN GATE,6685,0.0,19.21,9.15,55.18792271013788,90.0,TRANSBAY TERMINAL,75,909.0,2530.0,0.29262926292629265,0.2694915763836399,32.028953265706484,19.0,0.0,0.0,0.0,1.6021147341790023,0.19906687402799372,0.1057542768273717,0.22083981337480565,0.3297045101088647,0.343701399688958,,,,,,,,1.7678507411630373,0.0,29.7,
13155,SFMTA,-4.188121797221595,5.469135802469137,0.0,0.0,0.0,0.0,0.0,1065.4662587412588,0.0,0.0,-1.0789372327940878,0,83.40273268398269,1,0.0,0.0,,0.12204853938785913,0.8543397757150141,1.7494050215053734,3.600431911941844,0,2.0,3.3037300177619895,264.1932276057276,18.161290322580644,0.32056175903088946,0.32056175903088946,2.0,25.67055860805861,157.5171724109224,2009-12-01,0.0,0.0,18,1.0,8.0,4,1.0,0.25,132.0966138028638,0.5241416513593933,52.426254329004315,143.9326866258741,0.0,0.0,1.7531957932183213,1.3393939393939394,46TH AVENUE,18,3,0.0,0.0,0.0,0.0,1,0.0,0.0,1,LEGION OF HONOR,LEGION OF HONOR SE-NS/BZ,4873,1.0,0.0,0.0,0.0,0.0,STONESTOWN,62,81.0,443.0,0.0,0.00656223683297416,18.955915612165608,62.0,0.0,0.0,0.0,0.24409707877571826,0.2222222222222222,0.08641975308641975,0.5185185185185186,0.13580246913580246,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102426969392957,0.0,32.5,0.810247644
13171,SFMTA,2.063928470051454,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,1059.738986013986,0.0,0.0,2.0781033892183087,0,9.887237762237763,1,0.9116515151515152,0.0,,0.20750958049390197,0.20750958049390197,51.232318224966725,0.41501916098780395,0,2.0,3.3037300177619895,4.9282051282051285,18.161290322580644,0.039115680501410094,0.039115680501410094,2.0,710.5999542124542,708.6927281052283,2009-12-01,0.0,0.0,18,1.0,8.0,4,1.0,4.371328671328672,2.464102564102564,0.7417002016800404,5.753930069930072,6.031363636363636,11.483204296398046,191.8274948717949,0.046566286311202486,0.0,46TH AVENUE,18,3,18.45,15.83,54.364126019813526,65.80000000000001,17,16.994,17.360000000000007,0,GREAT HWY/NEAR BEACH CHALET,GREAT HWY&OCEAN BEACH W-M,4780,0.0,18.45,15.83,55.27577753496504,65.80000000000001,STONESTOWN,62,42.0,50.0,0.0,0.1811086048701256,0.4018453768453769,62.0,0.0,0.0,0.0,0.41501916098780395,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20750958049390197,0.0,N,
13197,SFMTA,3.321420828387562,1.8304521276595744,0.0,0.0,0.0,0.0,0.0,988.1113636363636,0.0,0.0,3.3311458318786937,0,4.935497835497836,1,0.6009502164502165,0.0,,0.0,0.0,11.01493491927159,0.0,0,2.0,3.3084311632870853,16.416666666666668,18.135483870967747,1.263820034147397,1.302474104340735,2.0,513.214880952381,517.6698593073593,2009-12-01,0.0,0.0,18,1.0,8.0,4,0.9703225806451612,3.7533549783549778,8.208333333333334,0.5611701694362985,35.517083333333346,36.71708333333333,7.876413122294372,143.41764047619048,2.313362070483899,0.0,46TH AVENUE,18,3,20.8,19.51,54.73360281385281,39.280000000000015,43,19.183,12.771999999999998,0,SKYLINE BLVD & HARDING RD,SKYLINE BLVD&HARDING RD N,6430,0.0,20.8,19.51,55.33455303030303,39.280000000000015,STONESTOWN,62,1550.0,2753.0,0.029677419354838717,0.13092276635863426,0.9551666666666668,62.0,0.625,0.0,0.0,0.1540550338359663,0.12234042553191488,0.1283244680851064,0.18683510638297868,0.2566489361702128,0.42819148936170215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,
13204,SFMTA,3.302429732230136,2.376047904191617,0.0,0.0,0.0,0.0,0.0,961.8613636363636,0.0,0.0,3.3348733257110275,0,23.96517857142857,1,2.0317932900432902,0.0,,117.83611780552827,15.881896185198649,0.0,52.54665381992832,0,2.0,3.312968669290918,14.84004329004329,18.11064516129032,12.494165408675244,14.688749352714012,2.0,584.2876893939393,566.207656926407,2009-12-01,0.0,0.0,18,2.0,8.0,4,0.8505942275042445,25.50005411255411,7.420021645021645,0.5321402387934645,35.07263095238095,35.89210714285714,10.160944074675324,175.7954119318182,29.686735533906212,0.0,46TH AVENUE,18,3,20.07,21.59,56.58194399350649,49.1,50,19.604,17.669999999999995,0,LAKE MERCED BLVD & HIGUERA AVE,LAKE MERCED&HIGUERA AVE N,4834,0.0,20.07,21.59,58.61373728354979,49.1,STONESTOWN,62,2945.0,5952.0,0.1494057724957555,0.14910150209209347,1.0949936868686867,62.0,0.0,0.0,0.0,4.214173671402073,0.20119760479041915,0.17005988023952096,0.2107784431137724,0.3065868263473054,0.3125748502994012,,,,,,,,8.649142495537529,0.0,29.1,0.291528423
13205,SFMTA,2.969151915289012,4.7793904208998566,0.0,0.0,0.0,0.0,0.0,1024.9347902097902,0.0,0.0,3.0304832157090216,0,44.24254287379287,1,3.817387695637696,0.0,,35.25856762782994,3.7623473288015865,18.04875533341479,15.977757826239204,0,2.0,3.3137359700694837,4.983982683982683,18.106451612903214,2.8704906192987005,3.1829533137071224,2.0,567.0395916583418,474.15435606060606,2009-12-01,0.0,0.0,18,1.0,8.0,4,0.9018324607329844,95.37722693972692,2.491991341991341,0.5379728470454277,11.050432234432234,11.389677988677988,9.81024338404651,202.4494582792208,13.719195369159102,0.0,46TH AVENUE,18,3,21.05,21.36,56.33731314518815,66.53,51,21.108,23.684,0,LAKE MERCED BLVD & FONT BLVD,LAKE MERCED&FONT BLVD SE-,4833,0.0,21.05,21.36,60.15470084082585,66.53,STONESTOWN,62,764.0,3293.0,0.09816753926701573,0.14484123094434154,0.3672824397824398,62.0,0.0,154.0,0.0,27.89051993246986,0.2307692307692308,0.22496371552975328,0.06531204644412189,0.3309143686502177,0.3788098693759071,500.0,100.0,200.0,300.0,400.0,500.0,500.0,2.7438986148772484,7.499989547331146,26.3,
13206,SFMTA,2.95682830442407,4.7793904208998566,0.0,0.0,0.0,0.0,0.0,1014.3613636363636,0.0,0.0,3.002900025377848,0,27.90267857142857,1,2.8642629870129874,0.0,,44.09760892130228,4.82364010621786,20.87343587836012,17.944104051428532,0,2.0,3.3141788052919954,8.29745670995671,18.104032258064514,2.8704906192987005,3.1829533137071224,2.0,474.15435606060606,445.378382034632,2009-12-01,0.0,0.0,18,2.0,8.0,4,0.9018324607329844,32.924702380952375,4.148728354978355,0.5173575752204784,30.55441856060606,31.08254978354979,6.502318094405595,103.0291,13.719195369159102,0.0,46TH AVENUE,18,3,17.22,19.56,46.10613798701298,39.56,52,14.056,12.896,0,WINSTON DR & LAKE MERCED BLVD,WINSTON DR&LAKE MERCED BL,6955,0.0,17.22,19.56,48.97040097402598,39.56,STONESTOWN,62,764.0,3293.0,0.09816753926701573,0.12108406453164518,0.5997880591630591,62.0,0.0,154.0,0.0,57.13983323684988,0.2307692307692308,0.22496371552975328,0.06531204644412189,0.3309143686502177,0.3788098693759071,500.0,100.0,200.0,300.0,400.0,500.0,500.0,3.7265505221654833,8.673758827832074,26.3,
13213,SFMTA,2.4680930269025505,4.7793904208998566,0.0,0.0,0.0,0.0,0.0,995.1393356643356,0.0,0.0,2.5809338175052456,1,35.987789987789995,1,7.177830613830613,0.0,,40.86029619089276,4.439682164650635,18.551468999123927,16.178082067537684,0,2.0,3.2599977576735,116.67379287379286,18.404920634920632,2.8704906192987005,3.1829533137071224,3.0,548.1912365412363,598.1163281163283,2009-12-01,0.0,0.0,18,2.0,8.0,3,0.9018324607329844,8.411804861804862,58.33689643689643,0.7003956361099218,138.87008003108002,162.92011111111108,11.288076674251672,148.5598251026751,13.719195369159102,0.0,46TH AVENUE,18,3,14.48,19.41,64.66729115329115,52.77,4,17.344,17.072999999999997,0,WINSTON DR & LAKE MERCED BLVD,WINSTON DR&LAKE MERCED BL,6954,0.0,14.48,19.41,71.84512176712177,52.77,LEGION OF HONOR,63,764.0,3293.0,0.09816753926701573,0.1372751531103761,8.046235817885819,63.0,0.0,0.0,0.0,57.37859282121949,0.2307692307692308,0.22496371552975328,0.06531204644412189,0.3309143686502177,0.3788098693759071,500.0,100.0,200.0,300.0,400.0,500.0,500.0,3.4358724847076267,7.708887455717032,26.3,0.512559176
13214,SFMTA,2.8730101212720256,1.8304521276595744,0.0,0.0,0.0,0.0,0.0,995.1393356643356,0.0,0.0,2.8736511469130517,1,0.3076923076923077,1,0.04615384615384615,0.0,,39.50858983058809,4.458253384880899,21.588520388001147,17.717494502805906,0,2.0,3.260025873221216,0.6153846153846154,18.404761904761905,1.263820034147397,1.302474104340735,3.0,598.1163281163283,598.1906870906871,2009-12-01,0.0,0.0,18,2.0,8.0,3,0.9703225806451612,0.2333333333333333,0.3076923076923077,0.6831906189049045,1.5938461538461537,1.64,6.8375030682280675,55.624818514818536,2.313362070483899,0.0,46TH AVENUE,18,3,9.92,20.5,35.95191469641468,17.150000000000002,5,5.951999999999999,5.858999999999999,0,LAKE MERCED BLVD/SFSU,LAKE MERCED&STATE DR-SFSU,4840,0.0,9.92,20.5,35.99806854256854,17.150000000000002,LEGION OF HONOR,63,1550.0,2753.0,0.029677419354838717,0.14974731603605373,0.05128205128205128,63.0,0.0,0.0,0.0,35.009161501921504,0.12234042553191488,0.1283244680851064,0.18683510638297868,0.2566489361702128,0.42819148936170215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4287471676552235,8.970905431500476,35.2,
13215,SFMTA,2.745537407147526,1.8304521276595744,0.0,0.0,0.0,0.0,0.0,1026.3768356643357,0.0,0.0,2.8332024916771936,1,38.301373626373625,1,5.5858109217171705,0.0,,27.332344137961698,2.8823613245864723,13.595328529107261,12.354756422076347,0,2.0,3.260025873221216,172.75002636252637,18.404761904761905,1.263820034147397,1.302474104340735,3.0,591.8640501859252,677.1192717005216,2009-12-01,0.0,0.0,18,1.0,8.0,3,0.9703225806451612,1.1197916666666667,86.37501318126318,0.6920441496334352,289.7211685120436,313.9009191190753,5.810872435550561,83.45283107621543,2.313362070483899,0.0,46TH AVENUE,18,3,17.83,22.24,24.779070186757693,23.97,6,9.024,8.882999999999997,0,LAKE MERCED BLVD & FONT DR,LAKE MERCED&FONT ST NW-NS,7237,0.0,17.83,22.24,30.36488110847485,23.97,LEGION OF HONOR,63,1550.0,2753.0,0.029677419354838717,0.14816234766395384,13.633807379657377,63.0,0.0,0.0,0.0,21.1053974083683,0.12234042553191488,0.1283244680851064,0.18683510638297868,0.2566489361702128,0.42819148936170215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066857377735901,5.649410165811463,35.2,
13216,SFMTA,2.608257333550488,1.8304521276595744,0.0,0.0,0.0,0.0,0.0,1026.3768356643357,0.0023148148148148147,0.13125,2.6343412004662,1,18.7915019008769,1,1.6646187042124545,0.0,,77.36494402938452,12.444946794453006,0.0,35.99751508232921,0,2.0,3.260025873221216,42.1944604007104,18.404761904761905,1.263820034147397,1.302474104340735,3.0,677.1192717005216,693.2606306887558,2009-12-01,0.0,0.0,18,1.0,8.0,3,0.9703225806451612,4.9558712121212105,21.0972302003552,0.6307165883058741,65.27305747377622,67.01462490634367,10.909944550935176,266.1078737783051,2.313362070483899,0.0,46TH AVENUE,18,3,27.53,22.03,53.160916742979246,67.44,7,25.151999999999997,24.759,0,LAKE MERCED BLVD & HIGUERA AVE,LAKE MERCED&HIGUERA AVE N,4835,0.0,27.53,22.03,54.825535447191704,67.44,LEGION OF HONOR,63,1550.0,2753.0,0.029677419354838717,0.16944881547583734,3.012498022810524,63.0,0.0,0.0,0.0,1.6648481278599738,0.12234042553191488,0.1283244680851064,0.18683510638297868,0.2566489361702128,0.42819148936170215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.575983387797437,0.0,35.2,
